EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
14.914,18.738,-10.548,-32.542,3.785,-1.47,-31.976,-49.694
12.394,43.826,-4.98,-29.395,2.761,-1.473,-31.544,-48.707
17.074,93.022,28.351,12.733,7.598,3.135,5.937,-7.57
19.588,100.013,41.034,38,10.729,5.513,30.548,19.536
15.407,58.515,27.229,31.035,8.273,2.177,31.086,19.165
11.651,37.472,36.723,46.545,5.672,-0.952,54.432,41.97
13.586,79.198,88.807,107.539,7.458,1.778,113.667,102.859
16.155,141.878,134.919,154.934,9.524,6.184,153.739,143.532
12.18,170.626,122.82,142.419,5.635,4.753,135.819,125.596
4.174,166.765,67.998,104.808,-1.481,-0.753,93.939,86.901
2.135,153.936,37.737,96.78,-2.116,-1.288,84.369,80.593
8.469,130.914,65.787,119.921,6.183,5.39,114.819,108.493
13.191,90.933,109.937,132.947,13.549,10.657,140.597,128.358
9.892,50.745,106.295,115.037,12.339,8.322,128.45,113.591
6.156,38.03,60.527,94.217,8.81,4.77,102.718,89.948
9.599,62.841,37.652,97.953,11.279,8.149,99.384,90.322
15.048,99.609,58.933,108.287,16.159,14.501,107.608,101.602
13.946,104.832,78.995,95.422,15.496,14.564,97.801,93.179
8.329,76.436,64.093,69.954,10.702,9.236,75.836,70.048
7.782,67.277,42.986,70.35,10.558,8.733,74.384,66.692
13.599,95.73,50.783,97.24,16.872,15.783,96.028,88.317
15.918,99.641,65.937,102.325,20.841,20.05,102.046,93.921
9.921,46.59,56.616,67.252,17.228,15.104,75.022,64.822
4.168,8.242,37.401,41.706,12.644,9.286,51.837,43.344
7.88,35.052,41.76,66.649,15.027,11.992,70.546,67.959
15.747,58.05,62.152,101.749,21.195,18.467,105.789,104.856
15.027,20.723,58.019,86.341,21.415,18.122,100.21,94.7
6.293,-14.434,28.687,40.619,14.706,11.985,58.517,48.582
2.862,16.539,19.775,34.921,11.216,10.376,44.515,32.507
9.102,70.433,45.917,73.846,15.795,15.352,73.479,60.624
13.815,69.648,56.826,82.981,18.732,16.754,80.842,68.941
9.679,14.981,18.727,32.122,12.732,9.846,33.113,24.175
4.839,-24.456,-17.684,-9.423,6.937,4.685,-7.945,-12.666
7.323,-10.479,-0.704,10.683,10.735,9.235,11.37,9.104
11.606,16.874,33.513,39.431,17.046,15.656,42.871,38.238
8.943,3.237,17.697,6.305,14.354,12.803,14.155,4.446
2.277,-39.031,-43.263,-61.232,5.563,3.825,-51.546,-65.256
1.898,-60.652,-75.892,-82.445,3.122,1.112,-72.915,-87.959
7.61,-64.799,-50.307,-56.051,8.511,6.045,-45.628,-58.308
7.274,-96.725,-21.215,-61.01,9.865,6.831,-47.071,-55.192
-2.711,-157.538,-41.37,-122.714,2.426,-1.041,-105.274,-110.118
-10.133,-192.847,-94.62,-169.503,-3.382,-6.793,-155.369,-157.506
-7.298,-175.909,-125.239,-153.979,-0.228,-2.901,-148.669,-147.658
-3.829,-151.741,-114.225,-127.908,3.716,1.812,-123.621,-124.571
-10.174,-150.26,-84.294,-135.124,-1.551,-3.423,-121.069,-131.35
-20.954,-125.779,-50.858,-128.901,-12.476,-14.574,-111.541,-128.127
-23.526,-61.051,-22.119,-69.921,-16.998,-19.242,-63.274,-75.874
-17.359,-29.787,-11.294,-13.821,-12.271,-15.187,-13.975,-21.343
-15.292,-74.395,-26.608,-29.359,-10.053,-13.362,-22.202,-30.494
-23.256,-122.855,-47.703,-83.824,-17.97,-19.881,-69.039,-78.944
-31.271,-95.94,-36.578,-82.467,-26.924,-26.802,-70.413,-78.572
-30.386,-22.971,1.341,-13.491,-27.001,-26.482,-8.837,-13.623
-26.497,4.382,16.514,26.825,-23.643,-24.259,27.442,26.524
-29.373,-41.087,-13.594,-17.213,-27.108,-28.648,-16.293,-15.425
-36.428,-91.192,-51.615,-78.513,-34.656,-35.925,-75.503,-77.202
-37.885,-83.576,-58.122,-81.622,-36.223,-36.476,-78.429,-82.263
-33.431,-49.917,-50.382,-53.763,-32.263,-31.846,-53.141,-55.632
-32.942,-64.049,-64.269,-66.653,-32.52,-32.503,-64.823,-68.759
-39.916,-129.946,-96.826,-121.262,-38.865,-40.165,-112.211,-121.485
-44.79,-177.738,-110.656,-152.054,-41.722,-44.226,-138.028,-148.144
-40.986,-169.754,-93.19,-133.77,-36.332,-39.643,-119.797,-125.372
-36.342,-151.461,-87.685,-121.333,-31.379,-36.011,-105.617,-110.252
-39.932,-170.236,-122.904,-160.318,-35.392,-41.321,-139.525,-149.603
-47.846,-201.642,-162.205,-212.915,-43.88,-49.582,-187.956,-203.232
-50.771,-192.253,-153.268,-210.549,-47.55,-52.073,-182.675,-199.315
-49.239,-145.533,-105.577,-154.992,-46.99,-50.925,-126.952,-142.307
-51.289,-128.292,-88.666,-125.131,-49.38,-53.634,-101.716,-113.48
-57.973,-167.72,-126.484,-162.908,-55.329,-60.256,-142.574,-150.815
-61.563,-199.95,-161.274,-209.248,-58.724,-64.089,-186.242,-194.805
-58.06,-174.903,-143.296,-197.932,-56.722,-62.153,-171.882,-183.611
-54.659,-134.623,-101.552,-152.379,-54.937,-60.189,-128.386,-140.55
-59.019,-138.93,-100.07,-140.763,-59.691,-64.255,-123.621,-130.996
-66.535,-175.091,-136.823,-171.676,-67.532,-70.723,-161.325,-163.459
-67.939,-181.522,-152.998,-187.691,-70.041,-71.713,-181.703,-182.684
-63.991,-144.123,-127.722,-159.774,-66.647,-67.53,-156.718,-159.882
-63.751,-120.581,-102.436,-129.97,-65.437,-66.541,-127.996,-133.385
-70.134,-145.94,-115.159,-139.966,-70.654,-72.09,-137.502,-142.644
-75.614,-174.291,-139.367,-164.996,-76.381,-77.526,-161.842,-165.103
-74.082,-158.373,-132.412,-157.506,-75.941,-76.875,-154.201,-155.597
-69.71,-123.644,-107.998,-128.514,-72.111,-73.127,-125.748,-126.165
-70.345,-115.967,-107.409,-126.23,-73.075,-73.423,-125.491,-125.912
-75.313,-133.847,-130.006,-150.707,-78.739,-78.081,-152.986,-152.517
-76.451,-139.027,-129.964,-152.05,-80.032,-79.655,-154.493,-152.626
-71.911,-115.232,-99.64,-117.361,-74.756,-75.711,-117.619,-116.445
-69.718,-104.438,-89.7,-101.451,-71.681,-73.554,-100.79,-101.728
-75.072,-142.734,-120.798,-138.701,-76.151,-78.257,-137.415,-139.401
-81.768,-186.314,-152.905,-183.609,-81.862,-83.899,-180.81,-183.324
-81.045,-173.32,-144.196,-178.412,-80.59,-82.245,-174.112,-178.862
-75.633,-126.864,-112.992,-140.311,-75.294,-76.439,-135.185,-142.524
-76.461,-117.208,-105.252,-130.377,-75.877,-76.838,-124.144,-132.274
-85.248,-141.971,-112.973,-146.563,-83.271,-84.28,-139.063,-146.527
-90.697,-132.924,-95.823,-128.286,-87.329,-88.002,-122.875,-128.149
-86.498,-76.94,-55.583,-70.436,-83.291,-83.246,-69.324,-72.388
-81.347,-45.008,-41.68,-43.411,-80.002,-79.702,-43.259,-46.775
-83.059,-77.803,-71.832,-78.781,-84.227,-84.275,-76.062,-81.462
-86.301,-109.767,-92.178,-108.384,-89.208,-89.196,-104.933,-110.153
-83.288,-68.465,-62.245,-70.064,-86.833,-85.989,-70.942,-73.926
-77.223,5.386,-17.613,-10.147,-81.282,-79.714,-16.314,-18.564
-77.604,20.415,-18.043,-6.127,-82.343,-80.892,-13.312,-16.496
-83.862,-29.257,-62.336,-49.528,-88.654,-88.118,-53.774,-55.778
-84.539,-69.646,-91.309,-75.117,-88.704,-89.206,-76.233,-74.516
-76.529,-62.512,-76.986,-63.464,-79.978,-80.685,-63.052,-59.309
-72.161,-44.013,-53.163,-54.636,-74.918,-74.79,-52.756,-50.248
-78.204,-50.889,-61.176,-73.972,-80.825,-79.783,-72.092,-69.369
-82.924,-68.968,-90.473,-95.527,-86.431,-85.453,-96.644,-90.369
-76.791,-71.731,-98.99,-91.015,-81.032,-80.875,-94.016,-85.467
-68.939,-70.792,-89.531,-83.187,-72.956,-73.067,-84.168,-76.979
-71.392,-90.589,-97.872,-108.298,-75.093,-74.382,-106.09,-101.197
-80.445,-114.862,-125.631,-145.161,-83.893,-82.079,-143.865,-138.902
-82.461,-103.679,-131.205,-138.807,-85.053,-82.559,-143.644,-137.379
-74.807,-65.381,-97.146,-90.247,-76.302,-73.579,-100.717,-95.019
-70.432,-59.872,-73.663,-67.451,-70.983,-68.293,-78.625,-74.093
-76.697,-98.435,-92.968,-97.35,-76.131,-73.32,-106.656,-101.704
-83.247,-119.065,-113.676,-117.252,-81.9,-78.375,-127.621,-120.477
-79.354,-94.357,-96.738,-85.303,-78.317,-73.801,-99.333,-89.031
-71.676,-71.264,-70.126,-53.588,-71.543,-66.54,-68.388,-55.656
-72.345,-85.718,-83.642,-77.494,-73.305,-68.123,-90.835,-77.124
-78.273,-105.688,-117.913,-119.444,-80.848,-75.104,-134.632,-121.059
-76.987,-84.349,-112.429,-105.961,-81.443,-75.202,-127.52,-113.72
-68.03,-42.988,-71.898,-53.299,-73.702,-67.743,-79.343,-64.751
-64.7,-49.726,-65.155,-51.442,-70.299,-64.776,-74.102,-59.548
-71.884,-108.38,-117.671,-118.532,-76.74,-70.753,-135.073,-120.232
-77.567,-139.987,-160.944,-165.889,-82.31,-75.327,-181.622,-166.348
-73.336,-105.951,-137.416,-134.906,-78.309,-71.32,-153.559,-139.805
-67.416,-63.514,-85.431,-78.501,-71.523,-65.802,-96.545,-85.228
-69.986,-59.095,-65.962,-61.406,-72.523,-67.852,-74.934,-64.975
-76.662,-63.257,-74.94,-67.035,-78.576,-74.091,-77.894,-69.332
-76.384,-35.822,-62.101,-45.913,-78.617,-74.357,-56.345,-51.306
-69.542,8.246,-26.669,-3.407,-71.993,-68.153,-15.012,-11.199
-65.889,17.851,-24.793,2.523,-68.439,-64.57,-13.708,-4.325
-68.595,-15.096,-62.445,-40.335,-71.313,-67.396,-60.758,-46.857
-70.528,-40.669,-78.545,-65.519,-73.028,-69.847,-84.202,-74.235
-66.462,-23.56,-40.057,-27.414,-68.322,-65.804,-41.789,-36.507
-62.261,10.893,1.445,26.885,-63.458,-60.219,11.073,19.566
-64.801,12.581,-11.925,25.492,-65.477,-61.044,4.579,17.702
-69.251,-13.706,-45.509,-16.157,-69.855,-65.4,-36.753,-26.274
-66.283,-7.041,-31.335,-15.776,-67.29,-63.223,-33.497,-27.432
-57.586,46.379,22.886,43.851,-58.576,-53.782,22.61,31.06
-54.189,78.915,45.279,84.019,-54.488,-48.811,55.562,71.362
-59.31,48.927,11.532,56.241,-59.471,-54.358,27.028,47.641
-63.995,16.067,-12.778,23.987,-65.296,-61.126,0.156,19.479
-60.365,50.411,23.544,60.003,-63.376,-58.919,36.957,52.585
-52.386,117.316,82.592,128.085,-56.514,-51.523,100.254,114.398
-50.694,132.588,92.832,144.123,-54.821,-50.216,114.161,129.022
-56.014,95.474,43.979,100.104,-60.148,-55.548,69.788,85.991
-57.04,77.033,-1.527,61.298,-62.371,-56.32,26.405,44.724
-48.99,94.936,3.641,66.237,-55.317,-48.219,27.291,47.508
-42.152,96.689,35.23,82.117,-47.757,-41.605,47.956,66.932
-45.138,62.331,36.973,67.929,-49.58,-44.448,41.153,57.472
-50.13,33.299,3.706,37.55,-54.172,-48.382,10.68,26.968
-45.832,39.107,-13.262,31.432,-49.392,-43.069,1.541,18.358
-36.488,52.706,1.85,45.724,-38.973,-33.963,18.576,32.867
-34.988,36.766,9.364,37.687,-36.342,-33.132,17.44,28.695
-42.032,5.52,-13.093,4.131,-42.577,-39.908,-12.742,-0.309
-44.214,7.038,-30.283,-4.044,-44.594,-41.413,-23.102,-7.187
-35.349,49.451,-7.45,33.567,-36.374,-32.49,11.47,27.84
-27.063,75.646,18.645,60.981,-28.855,-24.274,38.186,52.628
-29.68,46.277,4.034,36.012,-31.416,-26.215,13.93,28.021
-35.357,11.595,-22.453,8.618,-36.367,-30.796,-14.924,0.857
-30.843,33.195,-10.082,37.643,-31.53,-25.659,9.826,25.729
-19.915,78.833,28.089,86.909,-21.04,-14.773,56.931,69.479
-17.936,73.17,31.861,80.886,-19.482,-13.108,53.688,63.24
-25.144,25.206,0.561,33.17,-26.697,-20.867,10.782,21.132
-25.715,19.36,-2.8,31.037,-27.548,-22.361,9.572,23.796
-15.051,72.312,34.594,86.106,-17.803,-12.258,60.091,78.303
-7.276,99.301,50.062,107.164,-10.935,-3.833,77.898,96.955
-10.794,60.397,10.364,55.315,-14.763,-6.07,28.697,45.709
-15.13,29.932,-23.241,14.387,-19.004,-9.866,-8.182,7.348
-9.417,65.767,6.929,52.104,-13.495,-5.024,29.522,46.157
0.621,111.581,57.673,107.76,-4.074,3.231,84.154,101.436
2.656,97.956,59.356,97.677,-2.231,3.801,77.87,91.501
-2.302,58.668,26.227,54.99,-6.911,-1.555,39.825,49.264
-1.521,70.892,31.869,69.633,-6.311,-0.769,53.021,62.197
7.714,127.657,83.383,136.332,2.825,8.064,115.292,125.29
13.555,148.349,105.044,160.587,10.269,13.977,140.301,149.792
10.654,110.27,72.825,114.839,10.003,12.14,101.38,110.171
9.169,86.274,54.407,84.204,9.552,10.867,76.435,84.357
16.329,128.34,94.29,126.41,15.571,16.719,118.98,127.247
23.797,183.115,138.908,182.142,21.89,23.858,171.396,185.803
23.082,168.86,123.444,167.562,21.594,25.078,151.954,176.312
19.883,98.907,75.338,96.027,19.67,23.796,76.95,103.8
23.312,64.744,58.953,58.696,23.874,27.184,40.236,56.107
31.712,100.796,81.175,92.834,32.204,34.549,77.713,76.4
36.722,141.812,98.891,132.06,36.399,38.564,119.604,106.412
36.227,138.926,94.909,126.923,34.247,36.432,115.405,100.962
35.86,132.728,106.28,129.161,32.051,33.855,116.778,109.744
39.577,169.797,152.946,187.888,35.166,36.703,170.895,174.467
44.455,222.176,197.809,253.108,40.92,42.998,229.33,241.269
45.369,239.869,199.666,259.721,42.746,45.848,232.78,247.175
43.406,230.123,165.625,228.071,40.306,44.249,201.891,212.943
45.094,232.287,139.619,216.088,40.486,45.004,190.118,198.064
52.068,247.533,148.641,231.606,46.837,51.327,206.98,216.074
