EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
-3.581,11.582,-1.955,4.809,1.426,5.555,7.039,17.731
-4.268,13.601,-1.608,6.241,0.245,6.823,9.239,17.623
-2.227,13.896,2.23,8.285,3.937,8.794,12.262,20.615
2.952,15.944,8.567,13.471,10.123,13.959,17.888,27.561
6.913,17.425,14.725,20.196,15.57,20.615,24.088,33.397
5.452,12.754,17.652,22.367,18.643,22.696,25.529,33.114
1.002,5.907,17.19,20.159,19.527,20.516,22.766,29.294
0.344,6.522,17.823,21.54,21.034,21.916,23.017,29.355
5.329,13.775,21.812,27.766,24.556,28.019,27.972,34.539
10.536,18.21,25.197,30.047,27.418,30.307,30.813,37.779
11.056,16.51,24.832,25.646,27.231,26.196,28.073,35.203
8.215,13.388,22.26,21.348,24.652,22.174,23.978,31.485
4.455,11.182,18.524,19.446,20.569,20.249,21.474,29.837
0.35,7.972,14.211,16.599,16.789,17.185,18.746,27.17
-0.7,6.104,12.779,13.622,16.974,14.154,15.612,22.63
3.528,9.481,15.182,13.585,20.47,14.289,14.997,20.239
8.368,14.885,17.603,15.638,22.938,16.45,17.469,21.722
9.563,17.457,17.449,17.12,22.915,17.962,19.612,23.8
9.45,17.731,15.486,17.087,21.051,18.067,18.994,23.708
12.348,19.881,14.84,17.45,19.679,18.484,18.318,24.387
18.289,26.767,18.092,22.276,21.882,23.014,21.504,29.713
22.851,33.528,23.187,31.432,26.53,31.742,27.051,36.851
22.355,31.512,25.12,36.64,28.785,36.765,30.044,40.627
17.688,22.219,21.431,32.849,24.977,33.022,29.316,40.985
13.103,16.42,15.677,27.282,17.959,27.459,27.289,40.165
12.298,17.729,13.981,26.719,15.772,26.758,25.218,39.004
14.847,20.082,16.692,27.313,19.463,27.248,23.466,38.224
16.488,20.578,18.435,25.177,21.122,25.146,22.51,37.806
14.852,21.66,17.2,24.282,18.393,24.313,22.033,36.512
13.449,24.345,16.939,28.15,18.146,28.257,22.261,35.196
16.705,27.537,20.214,32.897,23.572,33.123,23.641,36.547
23.794,30.795,24.632,34.323,29.765,34.565,25.966,40.674
30.693,35.908,28.059,35.431,33.152,35.639,30.218,45.129
35.334,43.866,31.387,39.77,35.747,40.166,36.033,47.856
37.874,50.315,35.252,44.382,39.913,45.073,39.456,48.249
38.613,50.752,38.315,45.935,44.505,46.67,39.069,47.357
38.352,47.317,38.755,45.488,46.194,45.945,38.003,46.344
38.186,43.798,36.241,43.734,43.663,43.757,37.854,45.284
38.135,40.516,32.682,40.422,39.446,40.243,37.617,44.568
38.577,37.866,30.525,38.013,36.836,38.222,37.148,44.578
40.294,37.668,30.097,37.923,36.646,38.793,36.573,43.919
41.33,39.419,29.025,36.74,36.633,37.882,34.211,40.467
39.015,40.15,25.571,32.152,34.264,33.047,29.44,34.819
34.495,38.49,21.663,27.556,30.461,28.014,25.456,30.698
30.141,34.842,19.647,26.194,27.701,26.25,24.693,29.955
26.495,29.375,19.217,26.625,26.395,26.436,25.966,31.122
25.12,25.189,20.868,27.944,27.412,27.84,28.849,33.711
27.503,27.317,25.77,31.946,32.249,32.217,33.588,37.411
29.546,32.694,29.999,36.167,36.845,36.749,36.532,38.702
26.113,32.427,28.231,34.832,35.088,35.513,33.834,35.355
22.174,28.511,23.895,30.323,30.462,30.979,28.709,31.87
26.225,30.786,24.742,30.775,31.471,31.123,27.509,33.744
32.955,37.141,29.509,35.772,36.15,35.611,30.516,38.673
32.252,38.919,31.643,38.713,36.972,38.377,33.849,40.866
28.502,38.279,31.905,38.892,36.196,38.807,36.926,40.675
29.813,39.874,34.249,38.916,39.479,39.136,40.464,41.643
