EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
12.706,14.137,7.471,6.04,4.331,4.318,5.321,-2.373
13.285,13.684,7.079,6.577,9.674,6.793,10.426,1.682
8.387,8.293,2.321,2.408,6.023,4.563,4.986,3.16
6.975,6.348,0.412,0.233,1.737,2.934,-1.459,3.871
11.32,8.911,2.094,1.395,0.681,2.823,-2.02,1.637
14.4,10.272,0.75,0.915,-3.125,0.792,-2.98,-5.052
14.812,10.64,-2.166,-0.972,-7.656,-1.486,-6.59,-10.239
15.701,12.269,-0.515,-1.139,-5.557,-1.215,-6.474,-8.297
14.656,11.502,0.964,-2.261,-2.522,-1.744,-3.763,-3.751
10.095,6.459,-4.332,-6.726,-6.83,-5.618,-4.755,-2.952
6.808,2.171,-11.215,-10.405,-12.98,-9.078,-8.221,-4.115
8.232,3.111,-12.586,-9.922,-12.918,-8.751,-8.795,-3.578
11.405,7.12,-10.539,-8.085,-8.924,-6.504,-5.302,-1.262
12.248,9.32,-9.541,-7.632,-6.927,-4.359,-0.926,4.365
11.439,9.039,-9.034,-7.078,-7.186,-1.648,0.859,13.89
10.025,7.734,-9.241,-8.141,-8.379,-2.303,-1.721,16.321
6.815,5.887,-12.888,-14.882,-11.731,-11.452,-7.21,1.325
4.954,6.06,-16.943,-21.938,-14.958,-21.742,-10.115,-18.438
8.276,9.877,-15.602,-20.634,-13.699,-22.126,-7.118,-23.314
12.176,13.431,-11.263,-14.14,-10.831,-15.788,-3.886,-15.816
11.3,13.479,-10.295,-10.584,-11.547,-11.776,-7.136,-10.368
9.603,12.76,-11.702,-9.18,-12.798,-9.648,-11.734,-9.17
12.048,13.78,-10.594,-6.053,-10.201,-6.22,-9.067,-6.83
15.472,14.316,-7.273,-3.102,-7.129,-4.055,-2.655,-3.677
15.098,12.774,-5.828,-3.059,-7.586,-4.916,-1.317,-2.65
12.035,10.826,-8.018,-4.94,-9.883,-6.507,-4.944,-3.257
10.898,10.542,-10.514,-4.957,-10.803,-5.576,-6.388,-1.289
13.675,13.218,-9.029,-0.088,-9.051,-0.382,-2.312,5.364
16.156,16.593,-5.854,5.304,-6.148,4.761,2.441,9.809
13.611,15.7,-5.566,4.65,-4.345,4.113,3.115,6.116
9.548,11.707,-5.24,0.904,-2.419,0.277,2.397,-0.268
9.627,10.845,-1.262,0.384,-0.108,-1.323,2.402,-2.972
10.949,12.967,1.703,2.577,-1.388,-0.084,0.102,-1.554
7.923,12.088,-0.997,3.352,-5.614,1.186,-4.071,0.02
3.038,7.977,-5.973,0.966,-6.946,-0.897,-5.986,-4.396
2.517,6.649,-7.358,-1.868,-4.495,-5.219,-5.572,-12.082
5.8,9.387,-5.176,-2.344,-1.89,-7.361,-5.621,-13.635
9.401,13.307,-2.276,-0.572,0.501,-5.031,-4.921,-7.444
15.997,19.962,3.904,5.021,5.657,3.476,0.648,3.508
26.809,29.426,13.843,13.207,12.411,14.012,8.5,13.518
33.892,34.291,18.82,14.812,14.976,14.349,10.677,11.385
32.654,31.69,15.805,8.063,13.017,4.257,8.081,-0.08
28.325,27.492,12.094,3.572,11.362,-1.515,7.796,-2.803
24.77,24.441,10.205,4.449,10.287,0.387,8.371,3.147
22.01,21.395,8.217,4.634,8.272,1.269,4.906,3.436
20.916,19.45,7.963,4.702,7.541,1.754,-0.249,1.513
20.804,18.609,9.733,7.774,8.415,6.406,-3.107,6.004
20.921,17.9,11.845,11.558,9.515,11.67,-2.529,10.073
23.162,19.151,15.441,14.516,12.901,14.122,0.437,8.667
26.166,21.979,18.097,15.163,16.381,13.144,-0.855,5.266
27.389,23.266,16.213,11.307,14.788,8.588,-9.072,1.587
30.051,24.188,15.262,7.595,12.949,5.216,-11.952,-0.907
34.365,26.708,18.787,7.923,15.255,4.867,-1.92,-4.851
32.535,27.165,18.527,6.49,13.309,1.129,8.112,-15.058
23.592,23.444,10.768,1.332,2.883,-5.098,8.794,-22.707
18.377,21.186,6.212,1.264,-4.743,-3.292,10.075,-15.498
