EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
0.684,1.926,3.304,4.101,0.956,1.891,0.034,4.041
-4.253,-2.767,-4.466,-1.202,-3.487,-4.846,-2.06,-0.835
1.623,15.774,-5.579,3.963,0.082,-1.906,0.635,-0.775
9.876,30.262,-1.195,13.165,3.65,7.234,3.75,1.57
8.745,12.192,-0.804,9.067,-4.168,5.78,0.941,-0.544
6.819,-4.546,-2.452,-0.737,-14.491,-2.555,-1.357,-1.595
11.238,10.379,-1.611,1.189,-13.692,-2.629,3.004,3.981
12.336,29.641,-2.743,10.015,-6.34,3.932,7.259,9.15
6.56,29.379,-7.255,12.063,-2.002,6.552,4.956,7.377
2.835,19.636,-9.665,8.104,-1.021,4.94,0.058,3.001
4.707,12.84,-8.616,7.475,-1.884,6.237,-1.528,1.905
6.623,10.636,-7.347,11.464,-4.68,10.614,0.445,2.519
4.401,9.539,-7.5,10.791,-6.714,8.361,2.027,0.905
2.811,11.974,-6.733,5.189,-3.343,0.485,1.665,-0.366
5.799,17.67,-3.918,5.577,3.373,0.989,1.421,2.329
4.584,9.111,-5.315,6.455,3.398,5.507,-0.079,3.194
-4.594,-14.025,-12.082,-3.42,-4.852,-0.152,-3.868,-2.453
-5.494,-11.333,-10.247,-8.207,-8.486,-4.29,-2.832,-5.564
13.953,46.333,8.231,11.793,0.587,11.123,7.013,2.289
34.929,109.941,24.969,38.176,10.944,30.72,14.268,12.237
24.852,83.055,14.67,31.965,4.259,22.179,5.347,8.444
-10.537,-24.862,-15.486,-4.05,-16.181,-9.399,-12.724,-7.434
-25.669,-79.21,-31.523,-21.288,-25.934,-21.732,-19.585,-15.255
-7.114,-34.315,-23.096,-3.721,-17.187,-4.026,-11.2,-6.655
10.888,17.089,-11.783,11.7,-5.878,8.951,-0.932,3.623
11.753,27.104,-9.821,7.209,-0.369,2.606,3.031,4.133
10.741,30.309,-8.673,4.736,3.768,-0.721,2.666,1.52
13.197,39.956,-3.451,13.032,6.664,7.483,0.568,2.739
6.739,26.708,-3.46,12.497,1.719,8.367,-4.205,1.08
-11.362,-17.046,-14.706,-3.883,-11.106,-4.677,-10.438,-8.151
-22.216,-38.324,-24.228,-13.586,-17.803,-12.231,-12.46,-14.242
-13.118,-1.268,-20.665,-4.105,-11.194,-4.623,-10.609,-10.108
-0.818,37.005,-15.343,4.918,-5.261,1.667,-11.316,-5.089
-1.118,23.65,-17.413,1.165,-7.785,-2.372,-12.788,-5.643
-1.27,5.624,-15.457,1.524,-6.193,-2.104,-8.303,-5.036
7.816,24.204,-6.04,11.756,2.763,6.824,-2.424,-0.664
9.163,31.853,-5.387,9.686,3.313,5.023,-4.942,-1.011
-4.918,-1.14,-17.683,-9.646,-8.988,-11.76,-12.622,-7.923
-17.106,-33.147,-26.87,-21.399,-19.957,-21.561,-15.251,-11.983
-16.466,-33.219,-24.499,-14.944,-21.161,-15.963,-12.496,-10.448
-8.512,-7.864,-16.291,-3.222,-15.754,-7.781,-9.336,-9.184
-0.92,20.583,-9.012,3.389,-10.333,-4.112,-6.399,-8.465
-0.92,18.105,-8.235,0.117,-11.825,-5.378,-4.569,-5.38
-6.675,-13.629,-11.999,-9.519,-15.472,-8.485,-5.131,-0.81
-4.487,-23.935,-9.023,-9.917,-8.334,-3.052,-4.516,5.366
7.693,3.933,3.441,2.54,4.779,10.088,0.219,12.204
18.333,35.868,17.115,14.012,9.47,16.928,7.911,14.12
22.378,49.903,23.275,16.982,8.589,14.367,15.196,9.37
19.432,42.899,16.259,13.064,9.917,8.876,15.386,2.828
12.076,21.806,3.973,7.257,8.363,4.904,6.465,-0.64
10.573,12.92,2.418,7.116,-0.751,6.023,-2.901,-0.261
17.568,26.437,9.613,12.184,-8.964,11.33,-5.984,0.609
21.809,34.282,11.135,15.903,-5.864,16.245,-5.115,-0.222
14.817,14.121,3.767,12.608,1.186,14.117,-5.327,-2.138
0.243,-16.937,-7.323,-2.811,-2.037,-1.498,-8.669,-4.715
-8.632,-24.471,-15.7,-18.929,-6.996,-17.05,-10.42,-4.415
-3.876,-3.913,-15.671,-16.318,-0.031,-12.179,-7.009,-0.081
4.143,12.738,-10.624,-4.452,6.557,-0.014,-5.215,-0.035
5.233,9.158,-5.793,-3.529,1.206,-2.408,-8.11,-6.202
6.733,7.254,2.305,-5.498,-0.743,-6.624,-5.99,-7.523
14.705,20.597,13.334,3.807,12.245,5.134,5.269,0.349
18.871,27.379,17.034,13.536,23.939,18.876,13.581,8.152
11.574,11.564,10.348,8.053,16.952,14.293,7.419,6.668
3.19,-5.33,4.309,-5.146,-1.346,-1.292,-6.51,-3.501
4.864,-0.519,5.352,-8.04,-12.172,-6.858,-12.413,-12.429
12,14.291,5.878,1.466,-7.436,1.312,-5.642,-9.393
15.413,18.428,3.233,11.815,7.24,11.377,6.619,5.348
13.759,13.486,5.027,15.356,18.323,15.446,13.579,18.475
10.055,10.193,10.508,12.153,14.805,12.486,7.103,16.621
6.758,8.055,11.535,6.477,1.582,5.343,-6.253,3.954
3.911,2.072,6.938,2.444,-7.867,-0.498,-11.432,-3.536
-0.085,-4.897,1.437,-1.328,-10.203,-4.549,-9.038,-5.938
-3.34,-5.129,-2.018,-5.362,-7.115,-8.257,-7.866,-12.251
-2.097,3.727,-2.893,-3.417,2.792,-5.493,-4.66,-13.152
1.575,13.941,-0.026,4.739,13.399,5.333,2.838,-1.99
2.01,14.891,5.076,7.496,13.195,10.506,6.19,5.356
-1.128,6.532,6.954,0.244,2.819,3.077,3.139,0.784
-2.033,0.954,4.932,-5.32,-5.446,-2.788,1.275,-2.9
2.298,5.972,3.632,-1.114,-4.233,2.159,1.68,2.046
7.082,14.47,4.159,6.298,2.761,9.486,-0.723,9.003
6.607,14.782,4.619,8.598,6.809,12.12,-3.439,10.695
1.149,4.444,4.942,3.633,2.925,9.232,-2.257,6.85
-3.422,-5.084,5.683,-2.909,-2.364,4.515,-0.026,5.214
-1.647,-0.259,6.851,-1.044,1.297,6.473,2.176,13.348
4.518,12.592,8.163,7.568,11.596,12.184,6.742,20.621
8.817,15.601,8.14,10.018,17.79,8.627,8.794,8.943
10.283,9.89,6.834,4.953,15.123,-0.236,1.882,-10.966
13.065,11.358,8.363,4.862,7.374,1.837,-4.594,-10.7
17.34,21.411,13.818,12.838,3.911,13.011,2.942,7.603
17.416,25.496,15.534,16.393,8.946,16.554,15.355,14.695
10.96,16.872,7.132,8.241,11.983,7.824,11.873,2.11
4.004,5.935,-4.63,-1.924,4.515,-1.139,-6.025,-8.726
3.154,5.012,-7.351,-2.596,-2.539,-0.427,-15.05,-4.172
