EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
16.243,10.934,-3.266,5.927,9.19,-1.41,8.06,-10.761
17.925,13.179,-3.491,7.187,9.167,-0.402,6.377,-9.692
17.685,15.102,-3.462,8.863,9.293,0.969,4.683,-9.73
16.194,16.019,-3.003,10.467,10.261,2.777,5.023,-9.728
14.99,15.931,-2.459,9.504,11.613,2.019,6.896,-9.877
13.875,14.929,-2.469,4.761,11.755,-3.227,7.595,-12.096
12.357,13.711,-2.56,-0.179,11.017,-9.012,6.488,-15.575
11.643,13.169,-2.144,-1.563,10.707,-10.846,5.398,-17.158
12.561,12.705,-2.715,-1.342,9.513,-10.399,4.131,-17.32
13.914,11.515,-4.906,-2.131,6.382,-10.615,1.738,-18.3
13.726,10.121,-6.882,-2.185,3.252,-10.425,-0.223,-19.135
12.126,9.593,-7.448,0.004,2.201,-8.585,-0.188,-18.327
10.983,9.705,-7.347,1.985,2.88,-6.902,0.292,-17.638
10.929,9.361,-7.051,1.889,4.062,-6.412,-0.39,-18.378
11.96,9.408,-5.062,2.933,6.352,-4.22,-0.105,-17.378
13.81,10.769,-1.079,7.828,9.733,1.204,2.51,-12.905
15.061,11.59,1.564,12.636,11.295,5.755,4.342,-9.352
14.157,9.814,-0.215,11.903,8.989,4.936,2.756,-10.709
10.909,6.085,-4.958,6.487,4.771,-0.358,-0.112,-14.842
7.351,2.963,-8.305,1.962,2.415,-5.413,-0.662,-17.496
5.895,2.118,-8.062,1.337,3.339,-6.941,0.852,-18.064
7.513,3.874,-4.764,3.452,7.009,-5.234,2.966,-17.892
11.637,7.725,0.351,5.99,12.659,-2.953,7.003,-16.753
15.981,11.54,5.393,7.949,18.068,-1.793,13.413,-13.559
18.446,13.423,9.178,10.567,21.15,-0.096,19.688,-7.876
18.276,13.21,10.923,13.637,21.41,2.752,22.713,-2.04
14.591,10.739,8.142,13.31,17.549,2.766,20.091,-1.252
6.655,5.557,-0.492,7.729,8.211,-2.581,10.803,-8.039
-2.951,-0.711,-10.574,1.566,-3.049,-8.617,-2.3,-17.546
-8.604,-4.498,-15.337,-0.201,-9.073,-9.981,-11.85,-22.562
-8.666,-4.94,-14.516,-0.059,-8.587,-9.488,-13.389,-22.948
-6.193,-3.719,-12.911,-1.267,-6.646,-10.973,-9.474,-22.678
-2.236,-1.033,-11.924,-0.821,-5.652,-10.943,-4.381,-21.985
3.123,2.634,-10.739,2.63,-4.767,-7.314,-1.361,-20.643
7.061,5.093,-10.215,5.321,-4.069,-4.135,-1.892,-20.519
6.742,4.811,-11.268,4.879,-4.628,-4.047,-4.675,-22.191
2.891,2.168,-13.55,2.41,-6.814,-5.611,-7.275,-24.336
-1.251,-0.815,-15.712,0.25,-9.111,-6.777,-7.938,-25.322
-3.554,-2.142,-16.426,-0.173,-9.679,-6.976,-6.917,-24.768
-3.667,-1.274,-15.664,1.161,-8.618,-6.224,-5.832,-23.34
-2.287,0.311,-14.477,3.359,-7.389,-4.728,-5.688,-22.067
-1.279,0.361,-13.43,5.068,-6.563,-3.531,-6.329,-22.101
-2.035,-1.085,-12.043,5.747,-5.32,-2.939,-6.59,-22.792
-3.81,-1.952,-10.086,6.424,-3.311,-1.906,-5.203,-21.91
-5.588,-2.129,-9.057,7.43,-2.253,-0.888,-3.102,-19.942
-8.215,-4.115,-11.006,6.317,-4.608,-2.398,-3.314,-20.714
-10.997,-7.255,-13.992,2.723,-8.808,-5.74,-5.603,-24.311
-10.353,-6.813,-13.076,1.446,-9.735,-6.019,-5.857,-25.442
-5.938,-2.049,-7.949,4.483,-6.207,-2.281,-3.211,-22.516
-1.821,2.144,-3.316,7.46,-1.966,0.594,-0.963,-19.82
-0.723,2.41,-2.024,7.446,0.242,0.166,-1.015,-19.492
-1.793,0.214,-2.535,6.484,1.166,-0.879,-2.065,-19.267
-3.201,-1.836,-2.775,6.087,2.145,-0.994,-2.754,-18.46
-3.766,-2.952,-2.923,5.253,2.618,-1.636,-3.645,-19.151
-2.98,-2.75,-3.079,4.68,2.182,-2.112,-4.632,-20.685
-2.202,-1.316,-2.321,6.262,1.914,0.121,-4.283,-19.949
-2.791,-0.067,-0.717,9.134,2.687,4.13,-2.475,-16.705
-3.822,-0.251,0.534,10.552,3.868,6.195,-1.014,-14.301
-4.331,-1.347,1.2,9.845,4.464,5.33,-0.836,-14.692
-4.084,-1.395,2.456,9.325,4.864,4.526,-0.665,-15.284
-3.607,-0.604,3.26,9.746,4.668,5.32,-0.975,-14.351
-4.011,-1.254,1.161,8.631,2.642,5.402,-3.195,-14.358
-4.884,-3.253,-2.46,5.08,-0.116,3.214,-5.379,-16.735
-4.958,-4.667,-4.429,1.804,-1.919,0.8,-5.725,-19.531
-4.023,-4.419,-4.506,1.543,-2.778,0.993,-5.234,-20.693
-2.875,-2.884,-4.644,3.5,-3.55,3.301,-5.226,-20.649
-2.024,-1.283,-5.48,5.303,-4.281,5.156,-5.857,-20.281
-1.524,-0.71,-5.637,6.21,-3.967,5.646,-6.42,-19.039
-1.97,-1.68,-4.989,5.577,-3.014,4.583,-6.633,-17.577
-3.019,-3.054,-4.882,3.012,-2.671,2.091,-6.674,-17.443
-2.776,-2.482,-4.757,0.879,-1.9,0.427,-6.288,-17.771
-0.346,0.927,-3.001,1.673,0.87,1.671,-4.969,-16.564
2.572,4.913,-1.084,3.492,3.762,4.02,-3.745,-14.82
3.571,6.168,-1.794,2.563,3.863,4.296,-4.78,-15.514
2.516,4.58,-4.11,-0.801,2.239,2.613,-7.477,-18.354
0.331,2.167,-5.406,-3.469,1.266,0.877,-9.516,-20.485
-3.05,-0.644,-5.912,-4.132,0.383,0.037,-10.86,-20.74
-7.593,-4.345,-7.738,-4.016,-1.962,0.055,-12.676,-20.01
-12.336,-8.489,-11.507,-4.957,-5.166,-0.138,-14.659,-19.542
-15.618,-11.586,-14.771,-6.422,-6.714,-0.744,-15.288,-19.076
-16.913,-12.69,-15.602,-6.123,-6.19,-0.255,-14.397,-17.54
-17.719,-12.64,-15.841,-4.255,-6.396,1.508,-13.56,-15.457
-19.236,-13.164,-17.649,-4.05,-9.001,2.048,-14.068,-14.731
-21.02,-15.026,-20.345,-7.569,-12.522,-0.804,-16.21,-16.179
-21.907,-17.073,-22.414,-12.906,-14.637,-5.615,-18.827,-18.309
-21.576,-18.097,-23.661,-16.991,-14.953,-9.338,-20.393,-19.734
-20.399,-17.907,-24.002,-18.58,-14.351,-10.826,-20.806,-20.204
-18.591,-16.195,-22.973,-17.826,-12.841,-10.244,-20.538,-19.103
-16.741,-13.072,-21.354,-15.985,-10.608,-8.181,-19.644,-16.809
-15.616,-10.146,-20.804,-15.348,-9.247,-6.589,-18.781,-15.705
-15.769,-9.518,-21.972,-17.679,-9.992,-7.741,-19.852,-17.459
-16.774,-10.86,-23.131,-21.34,-11.059,-10.564,-22.593,-20.018
-17.185,-11.532,-21.798,-22.302,-9.689,-11.276,-23.498,-19.734
-16.53,-10.446,-18.328,-19.505,-6.745,-8.607,-21.616,-16.481
-15.409,-8.687,-15.548,-15.794,-5.177,-4.732,-20.169,-13.364
-14.137,-7.546,-15.106,-14.107,-5.703,-2.34,-21.345,-12.654
-12.052,-7.079,-15.16,-14.165,-6.063,-2.007,-23.066,-13.382
-8.822,-6.266,-13.428,-13.5,-4.336,-1.895,-22.4,-13.05
-6.094,-5.189,-11.391,-11.938,-2.175,-0.963,-20.305,-11.441
-5.212,-5.127,-11.16,-11.589,-1.761,-0.323,-19.336,-10.086
-5.351,-6.321,-11.675,-13.088,-2.13,-0.9,-19.773,-9.804
-4.792,-6.866,-11.16,-14.698,-1.494,-1.876,-20.23,-10.091
-3.236,-5.48,-10.052,-14.732,-0.435,-2.189,-19.76,-9.757
-2.223,-3.796,-9.255,-13.3,-0.077,-2.074,-18.762,-8.459
-1.782,-2.741,-7.666,-11.33,0.876,-1.911,-17.543,-6.634
-0.606,-1.334,-5.1,-10.013,3.146,-1.761,-15.97,-4.746
1.174,0.412,-3.567,-9.791,5.021,-1.489,-14.506,-2.927
2.924,1.578,-3.316,-9.517,5.84,-0.761,-13.801,-1.219
3.713,1.405,-3.159,-8.79,6.103,-0.191,-13.895,-0.316
1.861,-0.396,-4.076,-9.104,4.796,-1.012,-14.664,-0.724
