freq,F3,F4,P3,P4,P5,P6,O1,O2,freq,F3,F4,P3,P4,P5,P6,O1,O2,freq,F3,F4,P3,P4,P5,P6,O1,O2
4.0,3.3510817156063844e-12,3.1640297024083602e-12,2.1174569358362433e-12,8.418117547327566e-13,1.5952078125852414e-12,9.518749978669867e-13,1.808740469354772e-12,1.7750339690850708e-12,8.0,1.4217866654004683e-12,1.3096204034774526e-12,5.527131511504463e-13,4.94730401288818e-13,1.0384907108815405e-12,5.64606319120546e-13,7.474091776996706e-13,7.356157765375806e-13,12.0,1.2793545923313984e-12,1.055411438450112e-12,6.102005064028775e-13,5.728351490053886e-13,1.5135527845757341e-12,7.842212731411887e-13,9.377492347997548e-13,1.093989566085834e-12
5.0,2.4555327861864082e-12,2.1597544995743426e-12,1.092274004777407e-12,7.054629554826606e-13,1.3786703552372896e-12,8.145849993669679e-13,1.4078423226403467e-12,1.4444649945315544e-12,9.0,1.2037563797779118e-12,1.2376849754222944e-12,4.758062705929125e-13,4.859750111285156e-13,9.201174151718978e-13,5.97393490609778e-13,8.75446586258268e-13,9.157631304398666e-13,13.0,1.2139806961438464e-12,1.0890890835181612e-12,5.928498096244121e-13,5.458541340797806e-13,1.782828888422803e-12,7.519810872445841e-13,8.93172850457822e-13,9.923965899065896e-13
6.0,1.7026665636923248e-12,1.5433714591667987e-12,8.740149753461337e-13,5.367667160111112e-13,1.3243091498720604e-12,7.253371600090346e-13,9.340127324850079e-13,9.458816669537865e-13,10.0,1.081334079053136e-12,1.13813438815596e-12,5.019991992878714e-13,5.40470404820361e-13,1.0757573420223183e-12,6.737207542997871e-13,9.599765813508241e-13,1.1836327434211659e-12,14.0,9.093662433963889e-13,9.656351189232516e-13,6.258584117275927e-13,6.154044965477045e-13,1.8227891312576008e-12,7.558714707907318e-13,8.673312700922343e-13,9.094231805505789e-13
7.0,1.4650085097747856e-12,1.2544837048741988e-12,7.370258287953982e-13,4.958158618362046e-13,1.1734921767131887e-12,6.068900064974911e-13,7.696540101630637e-13,7.276571438865326e-13,11.0,1.2143744970704748e-12,1.224011632476265e-12,6.055622348292214e-13,6.200028585481015e-13,1.2300389823887019e-12,8.034012869241631e-13,1.021434974854102e-12,1.2852980845026043e-12,15.0,1.0409535573045322e-12,9.31983438137747e-13,6.903265400803695e-13,5.598235742300767e-13,1.9087081611872135e-12,9.079055840217595e-13,7.106845626166739e-13,8.520967411676928e-13
8.0,1.4217866654004683e-12,1.3096204034774526e-12,5.527131511504463e-13,4.94730401288818e-13,1.0384907108815405e-12,5.64606319120546e-13,7.474091776996706e-13,7.356157765375806e-13,12.0,1.2793545923313984e-12,1.055411438450112e-12,6.102005064028775e-13,5.728351490053886e-13,1.5135527845757341e-12,7.842212731411887e-13,9.377492347997548e-13,1.093989566085834e-12,16.0,8.437072793886418e-13,8.454324763307756e-13,7.884827741267515e-13,5.761628948790796e-13,1.9856132545605063e-12,9.403964219089564e-13,6.61158926458544e-13,8.43863481915019e-13
,,,,,,,,,,,,,,,,,,17.0,7.81096069463516e-13,9.15927039529386e-13,9.464612206929034e-13,6.920794442578261e-13,2.288105003466836e-12,1.0114644381563942e-12,7.584648529273291e-13,8.554956273391789e-13
,,,,,,,,,,,,,,,,,,18.0,7.882129086551262e-13,7.966807895710826e-13,1.09907788889358e-12,7.837052299370871e-13,2.689365240486257e-12,1.082639408808695e-12,7.991933645863008e-13,9.385002224570907e-13
,,,,,,,,,,,,,,,,,,19.0,6.740771555192604e-13,6.831232378703177e-13,1.1526834381945842e-12,1.0183374306900173e-12,2.9355643068716867e-12,1.2021541216651352e-12,7.996366094832958e-13,9.845288513151612e-13
,,,,,,,,,,,,,,,,,,20.0,6.867832203342336e-13,7.032125112966158e-13,1.1678392573420167e-12,1.0479941410627534e-12,2.920144301014227e-12,1.3767914015848969e-12,8.225431777059952e-13,1.078726250221761e-12
,,,,,,,,,,,,,,,,,,21.0,7.755364946476965e-13,7.781780211452643e-13,1.5800767240595863e-12,1.1653306727496198e-12,4.009862915532562e-12,1.5619911141463804e-12,9.044904889370431e-13,1.283773402515415e-12
