freq,F3,F4,P5,P4,P3,P6,O1,O2,freq,F3,F4,P5,P4,P3,P6,O1,O2,freq,F3,F4,P5,P4,P3,P6,O1,O2
4.0,2.8712569887563935e-12,1.8847321103784057e-11,1.377613493193329e-12,1.1674924766098432e-12,1.831240252368737e-12,1.5394621372923264e-12,1.876047920073127e-12,1.693108143264488e-12,8.0,9.92895524648092e-13,2.677748367838229e-12,4.582545951565659e-13,4.815193803973539e-13,6.482583694871941e-13,5.626422696706557e-13,8.015724221880625e-13,1.1093203761248941e-12,12.0,6.643170950117078e-13,1.2996003879073942e-12,3.7356230546620845e-13,5.328715570373269e-13,4.028682044843666e-13,7.005045473954679e-13,6.493440525312286e-13,1.2830049524902665e-12
5.0,2.0343863774680207e-12,8.128991134010181e-12,9.185529896354268e-13,7.566551215837752e-13,1.2410039446949629e-12,1.02534692440334e-12,1.1955554322493317e-12,1.145303065709449e-12,9.0,1.0220921942935647e-12,2.1014730159583505e-12,4.3404211210277755e-13,4.165420694442256e-13,5.178261783817568e-13,5.291678184290011e-13,7.005469109707456e-13,1.312454345093743e-12,13.0,6.061354888871825e-13,1.2491813005771686e-12,3.646215278569793e-13,5.288898466161591e-13,4.0068755762919037e-13,7.314292305544994e-13,6.660090353195845e-13,1.191228589315287e-12
6.0,1.3295337567679696e-12,5.326261222825731e-12,5.642208410363862e-13,6.094681068124983e-13,8.687964436380732e-13,7.456533127402258e-13,8.531187708518954e-13,1.0699449027520557e-12,10.0,9.073817912776063e-13,1.6420759836803438e-12,3.3258366705448647e-13,4.2316579797425377e-13,3.922311893158143e-13,5.123240966005213e-13,7.216075275337826e-13,1.3333403162354893e-12,14.0,4.934857607113723e-13,8.639132691174472e-13,3.8743633556897803e-13,4.712372475998576e-13,3.984120487092344e-13,6.690867566088361e-13,5.59563762884494e-13,9.2473495087992e-13
7.0,1.0767993543263372e-12,3.6091062747204877e-12,5.130267309098664e-13,5.255547084972113e-13,8.018841894216105e-13,6.496647926748368e-13,8.555619372870915e-13,9.85358639750473e-13,11.0,7.719681603020331e-13,1.4780007378401665e-12,3.781692741504433e-13,5.025635325732444e-13,3.756606116098679e-13,5.953689420081608e-13,7.196425392503959e-13,1.5065208685357449e-12,15.0,5.436547951407344e-13,6.520053413234514e-13,4.181442011726575e-13,5.423895680946192e-13,3.945445891887212e-13,7.676645074846455e-13,5.065024935584104e-13,9.192305786877734e-13
8.0,9.92895524648092e-13,2.677748367838229e-12,4.582545951565659e-13,4.815193803973539e-13,6.482583694871941e-13,5.626422696706557e-13,8.015724221880625e-13,1.1093203761248941e-12,12.0,6.643170950117078e-13,1.2996003879073942e-12,3.7356230546620845e-13,5.328715570373269e-13,4.028682044843666e-13,7.005045473954679e-13,6.493440525312286e-13,1.2830049524902665e-12,16.0,4.189927088980902e-13,5.797918502845243e-13,3.950804337524441e-13,5.736124384481817e-13,3.4964879763618846e-13,8.249099481772969e-13,5.06110029226931e-13,1.0044731821224422e-12
,,,,,,,,,,,,,,,,,,17.0,4.3518631101121917e-13,5.806798231550372e-13,3.986797796121915e-13,6.110991263048796e-13,3.086071936626773e-13,8.53071369626468e-13,4.902360480250008e-13,9.259867355793829e-13
,,,,,,,,,,,,,,,,,,18.0,5.366485735664368e-13,6.406843966341565e-13,4.0618225393048836e-13,7.940708341953642e-13,3.2059251211273037e-13,1.1210720633020649e-12,5.054101701133089e-13,9.240512410568217e-13
,,,,,,,,,,,,,,,,,,19.0,4.358163193860546e-13,5.918021533807734e-13,3.575316539871865e-13,6.781525541624646e-13,2.589440597758693e-13,9.894513030593529e-13,5.067209744123626e-13,9.616931486161296e-13
,,,,,,,,,,,,,,,,,,20.0,4.239982694603272e-13,4.734838728391594e-13,3.8490271055831726e-13,7.373709459835147e-13,2.559615895536721e-13,1.0891651280263672e-12,5.954218212859061e-13,1.1404290674349019e-12
,,,,,,,,,,,,,,,,,,21.0,4.825735443969321e-13,5.719435282669179e-13,4.246710714152273e-13,9.462816280897652e-13,3.487811750710756e-13,1.3956536433890125e-12,5.723239593094573e-13,9.888205482236996e-13
