EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
-38.798,-46.833,-30.359,-42.305,-28.461,-41.948,927.345,-35.51
-33.909,-43.129,-27.503,-38.426,-25.998,-37.649,725.453,-31.054
-31.074,-41.656,-26.783,-36.966,-25.468,-35.513,409.343,-27.791
-27.218,-39.336,-26.04,-34.824,-24.548,-32.885,-26.587,-23.352
-23.181,-36.305,-23.075,-30.584,-20.922,-28.395,-389.977,-17.107
-23.998,-36.281,-19.588,-27.19,-16.764,-24.73,-601.147,-12.654
-31.006,-40.564,-19.601,-28.074,-16.753,-25.245,-785.21,-13.142
-40.802,-47.308,-25.038,-34.103,-22.655,-31.09,-1003.592,-18.529
-49.772,-54.321,-32.867,-42.314,-30.657,-39.688,-1150.556,-25.596
-56.371,-60.442,-38.092,-47.886,-35.539,-46.079,-1228.411,-29.916
-61.377,-66.308,-40.17,-49.705,-37.422,-48.508,-1400.876,-30.698
-66.543,-73.196,-43.091,-51.471,-40.728,-50.573,-1664.124,-31.839
-71.605,-79.515,-47.937,-55.159,-46.034,-54.841,-1885.925,-35.874
-73.392,-80.607,-49.971,-56.962,-48.069,-57.428,-2136.285,-39.429
-68.463,-72.803,-44.37,-51.051,-42.216,-51.592,-2544.069,-35.918
-57.393,-57.951,-32.057,-36.656,-29.93,-36.502,-3055.072,-23.372
-46.986,-44.901,-20.849,-22.27,-19.233,-21.535,-3609.016,-9.789
-44.902,-42.341,-19.786,-18.392,-18.881,-17.393,-4249.834,-5.777
-50.865,-48.916,-28.781,-24.329,-28.379,-22.788,-4983.666,-11.139
-56.321,-54.86,-36.925,-28.839,-36.755,-26.494,-5690.529,-15.112
-54.382,-53.479,-35.769,-25.498,-35.694,-22.961,-6176.569,-11.274
-47.242,-47.158,-29.766,-19.688,-29.567,-17.742,-6435.533,-5.044
-40.719,-40.954,-26.781,-16.933,-26.216,-15.288,-6713.123,-2.284
-36.188,-35.772,-25.658,-14.505,-24.926,-12.285,-6972.56,-0.166
-32.696,-31.602,-22.284,-10.16,-21.97,-7.366,-6829.897,3.964
-31.289,-30.533,-18.568,-7.502,-18.75,-5.018,-6386.049,6.326
-32.465,-32.219,-17.464,-8.083,-17.394,-6.396,-6261.668,4.8
-33.602,-32.961,-17.371,-8.37,-16.424,-7.245,-6625.63,3.049
-32.239,-31.227,-15.348,-6.133,-13.548,-5.378,-7077.505,4.24
-29.865,-28.925,-11.766,-3.603,-9.291,-3.271,-7410.259,6.481
-29.285,-27.045,-9.499,-3.239,-6.465,-3.312,-7706.404,6.587
-29.934,-24.142,-9.064,-3.66,-5.772,-4.087,-7882.182,5.546
-29.963,-20.495,-8.692,-3.196,-5.589,-4.096,-7831.622,5.28
-29.675,-19.158,-8.08,-3.236,-5.368,-4.917,-7798.702,4.231
-28.629,-19.514,-6.965,-3.457,-4.448,-6.128,-7966.175,2.127
-24.403,-16.373,-4.654,-0.948,-2.317,-4.304,-8013.716,1.869
-17.573,-8.874,-3.19,3.522,-1.641,0.112,-7707.497,3.72
-11.458,-1.369,-3.281,7.218,-3.065,3.899,-7474.16,5.861
-7.436,3.577,-2.205,9.877,-3.044,6.196,-7908.664,7.513
-7.049,4.716,-2.206,9.774,-3.401,5.72,-9208.714,6.194
-12.614,0.707,-8.591,4.099,-9.678,0.448,-11283.404,-0.418
-21.317,-6.636,-18.003,-4.41,-18.749,-7.197,-13784.878,-8.894
-26.047,-12.32,-21.547,-8.872,-21.886,-10.949,-15959.405,-12.365
-24.126,-12.713,-17.638,-6.731,-17.815,-8.01,-17129.762,-8.288
-20.205,-9.634,-12.653,-2.509,-13.041,-2.863,-17351.6,-1.527
-19.008,-7.781,-10.557,-1.031,-11.231,-1.142,-17129.082,1.656
-18.357,-6.766,-7.551,-0.454,-8.386,-1.295,-16704.124,2.181
-12.244,-0.421,1.704,5.223,0.681,3.46,-16068.56,6.93
-0.63,12.552,14.969,16.77,13.605,14.351,-15375.297,17.602
8.849,24.143,24.927,27.854,23.107,24.625,-14854.996,27.448
10.698,27.353,28.831,33.303,26.664,29.037,-14469.565,30.783
6.778,23.517,28.559,33.374,26.378,28.573,-13971.413,28.514
1.183,17.377,25.052,30.215,22.928,25.713,-13237.288,23.776
-4.734,10.76,18.144,24.228,15.922,20.164,-12356.433,17.377
-11.449,3.234,9.399,15.369,7.309,11.216,-11444.596,9.044
-17.456,-3.181,3.311,7.52,1.675,2.988,-10593.898,1.741
-20.329,-5.155,3.281,5.853,1.886,1.177,-9994.634,0.056
-22.394,-5.53,4.852,7.451,3.339,3.013,-9739.844,1.634
-27.208,-10.483,0.111,3.905,-1.438,0.162,-9368.742,-1.301
