freq,F3,F4,P3,P4,P5,P6,O1,O2,freq,F3,F4,P3,P4,P5,P6,O1,O2,freq,F3,F4,P3,P4,P5,P6,O1,O2
4.0,2.8817568368696866e-12,2.768265759500507e-12,1.3273710698853818e-12,3.1780155535669673e-12,2.1471360313664023e-12,9.7473686260815e-13,1.8039412678551744e-12,1.8926755595831594e-12,8.0,1.6085059006954014e-12,1.4656794575575696e-12,5.907096493147228e-13,1.2844570371818399e-12,6.4613024739798e-13,5.867179541169762e-13,8.729319219569642e-13,8.248847714178146e-13,12.0,7.298048068828255e-13,7.245758260091465e-13,3.7892591110068535e-13,6.300027690961802e-13,4.629802053561705e-13,4.2445071852520734e-13,7.591093858438649e-13,6.664917122589466e-13
5.0,2.1791241854319516e-12,1.7952723499282518e-12,1.0871005154377438e-12,2.4170213700850424e-12,1.677791889544113e-12,8.238823780200241e-13,1.0989096373967464e-12,1.1114093532491114e-12,9.0,1.1475923964277845e-12,1.1076184956202023e-12,5.013264045769867e-13,1.017607022219264e-12,5.695460439114929e-13,5.064126901821948e-13,7.28444014035434e-13,9.664712800338233e-13,13.0,6.898723558900066e-13,6.442924027408343e-13,3.3608872043828467e-13,4.790348953604933e-13,4.5409004654517704e-13,4.2955881723883343e-13,6.950791969600103e-13,6.374037535862875e-13
6.0,1.7659652197024151e-12,1.5413145541613033e-12,8.638052805298067e-13,1.3050116942859943e-12,9.82395052064372e-13,6.890494325018742e-13,8.835854906528726e-13,8.374467457064538e-13,10.0,8.043709863828548e-13,8.43654540770168e-13,3.837888835142107e-13,7.860595957353865e-13,4.920345389455384e-13,4.4824771344492094e-13,7.190231158643281e-13,8.326552606055353e-13,14.0,5.535545181056771e-13,5.035475481899538e-13,2.436570377527006e-13,4.340506076520132e-13,4.0313440313974737e-13,4.1067663129860786e-13,6.944909409393479e-13,6.772161288864105e-13
7.0,1.847602923205288e-12,1.6762414747372506e-12,6.877066909345708e-13,1.2796193603056074e-12,7.24261066683163e-13,6.379943319779698e-13,9.54923383604399e-13,9.688152959488563e-13,11.0,6.389465796220926e-13,6.459321353846866e-13,3.4366417365293113e-13,7.031660012242577e-13,4.660390200780023e-13,4.1505801389776794e-13,7.800890560146888e-13,6.407985943448875e-13,15.0,5.050375983758796e-13,4.857012479007323e-13,2.1732478121020164e-13,3.794631814887131e-13,3.851847244972175e-13,4.642418863879966e-13,7.1698945937373e-13,6.544070162902092e-13
8.0,1.6085059006954014e-12,1.4656794575575696e-12,5.907096493147228e-13,1.2844570371818399e-12,6.4613024739798e-13,5.867179541169762e-13,8.729319219569642e-13,8.248847714178146e-13,12.0,7.298048068828255e-13,7.245758260091465e-13,3.7892591110068535e-13,6.300027690961802e-13,4.629802053561705e-13,4.2445071852520734e-13,7.591093858438649e-13,6.664917122589466e-13,16.0,5.367767502235744e-13,5.102668723639717e-13,1.9474765970462455e-13,3.2533609552006945e-13,3.8066082461544703e-13,4.918530878156868e-13,7.318283246144818e-13,6.641997685413454e-13
,,,,,,,,,,,,,,,,,,17.0,5.57488439558882e-13,5.486428438439761e-13,1.8723108780899182e-13,2.9201403707205605e-13,3.903711631643107e-13,5.225246848752171e-13,6.836832424997916e-13,7.875292463440942e-13
,,,,,,,,,,,,,,,,,,18.0,6.150548112541694e-13,5.717844519687358e-13,2.2120631297758918e-13,3.4197368617737063e-13,4.628939827105364e-13,5.883208573535756e-13,7.142759600130346e-13,8.571167139955363e-13
,,,,,,,,,,,,,,,,,,19.0,6.177759021356923e-13,5.583017021437163e-13,1.9980177185670896e-13,2.9552411107408814e-13,4.737823403169629e-13,6.503948201225867e-13,7.628334525441831e-13,7.868842493510874e-13
,,,,,,,,,,,,,,,,,,20.0,6.792630914366278e-13,5.326223869385649e-13,1.7637933873013816e-13,2.626841145566978e-13,4.4967957295007066e-13,6.820342375938074e-13,7.677587425525924e-13,7.851387013025686e-13
,,,,,,,,,,,,,,,,,,21.0,7.427818510223469e-13,5.737047789111581e-13,1.6534677525452212e-13,2.960635749532859e-13,4.737759353468445e-13,7.564934521151506e-13,8.815233185953562e-13,7.524757450693042e-13
,,,,,,,,,,,,,,,,,,22.0,6.973616776031248e-13,5.688462968855964e-13,1.847885002677019e-13,2.851481086421936e-13,4.780301749350607e-13,9.292993248858389e-13,8.129830371421051e-13,8.634064380334057e-13
,,,,,,,,,,,,,,,,,,23.0,7.111403516940526e-13,5.434665058681744e-13,1.7500747724255488e-13,2.529201359107822e-13,4.665625780066984e-13,8.741638825853022e-13,9.448008280389625e-13,8.892540720998101e-13
,,,,,,,,,,,,,,,,,,24.0,7.531098086744464e-13,5.42794702178484e-13,1.617992537441019e-13,2.223590504357711e-13,4.68835263176456e-13,8.225059426715117e-13,1.095334183609898e-12,9.097771599543932e-13
,,,,,,,,,,,,,,,,,,25.0,7.056922117732538e-13,5.203753658233271e-13,1.403745392844594e-13,2.5177541204373895e-13,5.07820308537095e-13,7.683511631986112e-13,1.1021468986461333e-12,9.058866916693715e-13
,,,,,,,,,,,,,,,,,,26.0,5.690388392452217e-13,4.735618562369614e-13,1.219974107014439e-13,2.1437862699925097e-13,5.443379242717858e-13,8.511258638661271e-13,1.0258923065769955e-12,1.0232646597825159e-12
,,,,,,,,,,,,,,,,,,27.0,5.541807016861776e-13,4.588801277048033e-13,1.1586530647188166e-13,1.6877714993873533e-13,5.501669781795919e-13,7.479667750037232e-13,1.0757709494925656e-12,8.951041326343491e-13
,,,,,,,,,,,,,,,,,,28.0,6.413602997923393e-13,4.979992468384568e-13,1.187174253756059e-13,1.7112661743955284e-13,5.039708020232871e-13,6.546892365797058e-13,1.041958116715416e-12,7.494770509993505e-13
,,,,,,,,,,,,,,,,,,29.0,6.031192959644332e-13,4.804625360181845e-13,1.0899810252292489e-13,1.6810057544169535e-13,4.50950606743587e-13,6.248406930199579e-13,9.716383778184957e-13,7.792248131987154e-13
,,,,,,,,,,,,,,,,,,30.0,6.217594190511207e-13,4.284754691201736e-13,1.0872608161051887e-13,1.6664380259133404e-13,4.807580721871718e-13,6.397837925403754e-13,9.437721773031586e-13,8.816077457444714e-13
