EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
-4.486,-4.968,-11.696,-15.429,-11.828,-8.759,-17.838,-21.05
-2.34,-0.491,-11.543,-11.403,-11.518,-5.606,-14.353,-16.162
-2.982,0.73,-8.33,-7.436,-8.372,-3.614,-7.306,-8.171
-2.545,-2.365,-5.779,-6.047,-5.91,-3.278,-3.407,-3.997
0.147,-3.973,-3.979,-4.837,-4.033,-1.419,-1.627,-2.859
0.281,-2.104,-0.575,-3.157,-0.748,0.526,3.873,0.223
-2.023,0.155,4.469,-2.918,3.865,-0.457,12.504,4.849
-0.346,1.319,7.108,-4.009,6.314,-2.159,15.956,6.681
3.691,1.694,3.271,-5.822,2.799,-2.696,8.807,2.656
1.437,0.598,-4.577,-9.475,-4.555,-4.835,-3.422,-6.636
-4.785,-0.099,-7.439,-11.615,-7.192,-6.516,-8.286,-12.23
-4.154,3.546,-1.676,-6.469,-1.689,-1.478,-1.272,-5.243
2.597,9.368,4.401,2.423,3.914,7.372,8.198,7.843
6.061,11.7,5.053,7.659,4.413,12.858,12.873,16.271
4.91,10.243,4.721,9.018,4.329,14.263,15.41,19.297
2.68,6.672,3.798,7.26,3.745,11.427,14.598,15.869
0.85,2.296,-1.047,2.34,-0.839,4.751,6.95,4.984
1.903,1.627,-4.869,-0.862,-4.56,0.481,-0.09,-3.138
5.45,6.402,-3.432,0.318,-3.245,1.357,1.222,-1.548
5.542,10.72,-1.53,1.219,-1.56,1.954,5.274,1.231
1.791,9.942,-0.817,-0.221,-0.984,0.2,5.603,-0.005
1.592,7.586,4.063,0.917,3.947,1.15,6.413,2.141
4.643,7.654,10.81,5.127,10.933,4.955,9.745,7.826
3.927,8.466,10.059,5.654,10.333,4.723,9.403,6.255
1.96,8.766,4.425,2.881,4.557,0.909,6.028,-1.156
4.06,9.89,4.705,4.931,4.648,1.929,7.105,-0.986
6.309,11.016,10.226,12.163,10.179,9.077,11.354,7.92
5.729,10.484,13.759,17.096,13.764,15.294,12.474,14.325
5.864,9.807,14.938,16.649,14.874,16.483,11.556,13.625
7.649,11.104,14.691,13.389,14.525,14.16,11.025,9.622
9.015,13.297,10.674,10.01,10.49,11.001,7.656,5.266
11.417,14.95,5.726,8.931,5.585,9.674,2.708,3.21
17.041,16.734,7.449,11.567,7.305,11.919,4.348,6.404
22.404,17.881,15.446,15.209,15.355,15.744,12.501,11.818
21.533,15.949,20.351,15.317,20.613,16.662,16.73,12.587
14.694,11.394,17.752,11.188,18.445,13.012,12.595,8.113
8.581,7.18,12.288,6.357,12.903,7.933,7.023,4.68
7.556,5.183,8.09,3.5,8.25,4.195,5.599,4.402
9.332,5.816,6.359,2.341,6.381,1.243,5.737,2.732
10.687,8.499,8.363,3.085,8.514,0.34,5.571,0.347
13.816,12.209,12.64,6.552,12.719,4.228,8.913,2.99
20.686,16.202,16.283,11.084,16.264,10.467,16.942,9.602
24.431,18.972,19.719,14.311,19.788,14.068,24.591,14.977
19.728,18.987,23.388,15.849,23.44,14.085,27.68,17.158
16.143,17.861,25.979,17.149,25.873,13.926,26.903,16.975
22.304,17.873,27.852,19.792,27.712,17.258,25.619,17.804
26.122,15.453,27.382,20.488,27.225,20.355,24.444,19.286
