freq,F3,F4,P5,P4,P3,P6,O1,O2,freq,F3,F4,P5,P4,P3,P6,O1,O2,freq,F3,F4,P5,P4,P3,P6,O1,O2
4.0,5.418024135069813e-12,5.284600882011806e-12,8.759705596023602e-13,1.5751883770258967e-12,1.0603041341393077e-12,3.3989667033961723e-12,2.877746416719748e-12,2.397475634240199e-12,8.0,1.9315966559183554e-12,1.7620369101322731e-12,4.845849190913023e-13,6.303748836759486e-13,5.626182648734628e-13,3.495833420455648e-12,2.112837964991706e-12,8.390250212678442e-13,12.0,1.3804503932746162e-12,1.0047538715507895e-12,7.477635755403996e-13,9.133927075022282e-13,6.167846818052e-13,1.6499476790162688e-12,1.2839075391084914e-12,4.425178868945095e-13
5.0,3.0038405871210206e-12,3.085246214148521e-12,7.157216880073558e-13,1.0820162585394828e-12,7.438447326390102e-13,3.0725559240401167e-12,2.1104674505156745e-12,1.6039801751723618e-12,9.0,1.3792617406328491e-12,1.3533058625349305e-12,4.055173958037402e-13,5.296092674728629e-13,4.93446979414085e-13,2.670997054810907e-12,1.6429421688062589e-12,7.586541960832209e-13,13.0,1.4698030393184598e-12,1.1143926064296266e-12,9.703949518838024e-13,7.983003627604493e-13,7.92485790357894e-13,1.6228230793259901e-12,1.060693102222318e-12,4.289934283777676e-13
6.0,2.5702348384314623e-12,2.2319055402409407e-12,6.43333802840967e-13,8.171229880699919e-13,6.437683624853118e-13,3.2934107141780476e-12,2.0834324913717303e-12,1.2461537112838878e-12,10.0,1.0741626215012718e-12,1.018449742246912e-12,4.2908431567944725e-13,4.879118984210713e-13,4.660601832676942e-13,2.7265559272345223e-12,1.364536532619089e-12,6.200798608983036e-13,14.0,6.630105418777659e-13,7.394315215768689e-13,3.384273576963058e-13,4.1144442107441714e-13,3.405821407179901e-13,1.060189366649859e-12,9.600125938303118e-13,4.0388329703121397e-13
7.0,2.3132752424555212e-12,1.8656101177322137e-12,5.348126666503703e-13,7.214632540120709e-13,6.129179198225577e-13,3.407436877493827e-12,1.861312253383021e-12,1.0177482148341368e-12,11.0,8.553331391925157e-13,7.258810693704657e-13,4.338094463074166e-13,4.474382785400664e-13,4.557046572211971e-13,2.136502454232604e-12,1.5665555299879627e-12,4.636309384512485e-13,15.0,5.062740363675302e-13,7.089569151644489e-13,2.3240794490436865e-13,4.1207136361646054e-13,2.581217655805198e-13,9.145372321369277e-13,9.671845802275976e-13,3.7462866456404305e-13
8.0,1.9315966559183554e-12,1.7620369101322731e-12,4.845849190913023e-13,6.303748836759486e-13,5.626182648734628e-13,3.495833420455648e-12,2.112837964991706e-12,8.390250212678442e-13,12.0,1.3804503932746162e-12,1.0047538715507895e-12,7.477635755403996e-13,9.133927075022282e-13,6.167846818052e-13,1.6499476790162688e-12,1.2839075391084914e-12,4.425178868945095e-13,16.0,5.05409779062748e-13,8.83098999096095e-13,2.620454862227849e-13,3.452538506749423e-13,2.9999319535991985e-13,9.370591099438097e-13,8.432043333285145e-13,3.903027100536164e-13
,,,,,,,,,,,,,,,,,,17.0,3.9902466230656496e-13,7.570108701033294e-13,2.9709085258743387e-13,3.5787284049279246e-13,2.9777210828987814e-13,8.290172405828296e-13,6.287820697779402e-13,3.8861931123047806e-13
,,,,,,,,,,,,,,,,,,18.0,4.859694464237018e-13,8.899715187983322e-13,3.0266397308549256e-13,3.9914556241982183e-13,3.078117854091913e-13,8.491460826646957e-13,9.469326778930852e-13,3.9074581097301043e-13
,,,,,,,,,,,,,,,,,,19.0,5.054334278193234e-13,7.891926876448816e-13,2.948199840590822e-13,4.060356173554648e-13,3.012631376450809e-13,7.710138684405983e-13,9.384588889147185e-13,3.832271592002655e-13
,,,,,,,,,,,,,,,,,,20.0,3.921520491958482e-13,7.774825604239143e-13,2.819587817748218e-13,3.623431911479587e-13,2.865776613705006e-13,6.906231784220936e-13,8.567163818488095e-13,3.181289280834771e-13
,,,,,,,,,,,,,,,,,,21.0,3.3926722527667575e-13,7.703118778697453e-13,2.7166492330062094e-13,3.7099955541473527e-13,2.7032585476090274e-13,6.352227639670465e-13,6.499284617426874e-13,3.303495966140483e-13
