EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
43.866,81.711,47.954,61.343,50.114,59.746,47.084,49.452
39.363,76.571,45.925,62.784,49.368,58.703,54.354,56.782
15.818,56.885,31.726,54.723,36.845,50.978,48.304,48.415
-1.982,41.566,22.248,44.641,26.942,40.556,37.618,35.444
-0.705,40.443,21.999,41.205,25.032,36.209,30.514,29.334
5.371,44.029,21.837,44.371,24.19,39.749,27.653,28.559
2.665,41.377,18.317,45.989,20.48,42.012,25.487,26.76
-5.161,31.187,13.725,39.357,14.837,35.277,19.916,22.522
-11.441,18.446,7.534,26.404,7.156,22.032,10.326,14.516
-12.358,12.315,5.284,17.411,2.931,12.862,5.497,5.323
-6.545,16.299,12.501,18.535,7.553,14.276,11.937,4.262
-1.498,18.942,16.643,21.073,10.638,17.809,17.905,10.068
-0.012,14.596,11.022,19.319,5.948,16.608,14.957,12.196
6.07,14.803,11.089,21.683,6.269,17.889,14.493,10.989
8.984,18.798,16.214,25.419,11.29,19.526,18.532,10.906
-1.786,15.609,11.926,21.227,8.655,14.335,17.849,11.327
-7.339,14.219,8.809,19.879,7.093,14.199,19.247,16.168
2.953,20.993,17.398,26.998,14.802,23.251,27.861,24.604
8.685,20.511,22.252,27.316,17.889,24.651,31.311,24.822
5.194,9.159,16.828,18.679,11.594,16.887,25.924,16.505
9.394,3.147,15.956,16.266,10.352,16.231,24.374,13.71
21.623,11.141,26.737,26.898,21.428,28.142,34.714,23.737
28.932,24.884,38.56,42.65,34.391,42.556,47.845,38.984
27.221,30.126,39.255,48.932,35.22,46.187,48.655,45.343
19.494,22.111,27.318,38.992,22.058,34.814,36.364,37.397
9.724,8.34,11.143,21.405,5.16,16.723,22.105,22.538
1.992,-2.214,3.219,9.989,-3.518,4.677,13.98,10.985
-2.311,-4.863,7.189,11.523,-1.1,5.847,14.133,8.818
-3.062,-0.933,12.297,20.677,3.964,15.187,19.53,14.688
-1.363,1.761,9.871,25.234,3.261,19.751,22.218,20.317
-2.512,-2.61,1.896,19.584,-4.124,13.241,15.916,18.522
-7.044,-9.128,-5.681,10.428,-12.81,2.216,5.545,11.613
-6.595,-9.703,-5.974,6.365,-14.541,-3.902,2.207,8.834
-0.074,-6.677,0.41,7.056,-9.419,-3.231,6.222,12.229
1.576,-7.333,2.261,8.732,-7.447,1.705,8.866,14.649
-5.939,-10.965,-3.658,10.64,-11.068,7.322,7.966,13.868
-12.734,-13.126,-7.014,9.776,-12.055,6.014,8.201,13.17
-9.732,-12.462,-3.192,4.608,-7.521,-3.571,11.487,12.016
0.186,-8.527,1.457,2.066,-3.192,-8.961,13.751,9.899
6.709,-3.457,2.17,6.164,-3.168,-3.359,10.27,9.82
4.58,-1.87,1.127,11.095,-4.928,3.705,4.873,11.465
-0.817,-5.286,1.76,11.522,-4.827,3.676,5.483,11.501
-2.738,-11.947,2.035,8.115,-5,-0.712,8.812,9.191
-0.817,-18.175,-0.565,4.97,-7.721,-2.926,6.68,6.206
-0.01,-21.614,-2.89,4.675,-9.678,-1.598,2.538,4.884
-5.211,-25.638,-4.287,3.524,-10.431,-2.685,2.561,5.125
-12.094,-32.218,-7.709,-2.28,-13.241,-10.128,3.529,4.011
-10.799,-36.02,-8.705,-7.324,-14.619,-16.239,3.349,2.985
-3.387,-34.924,-2.641,-5.549,-10.008,-13.171,6.649,6.134
-2.559,-35.341,1.882,-2.209,-5.561,-7.761,12.716,9.331
-10.022,-40.474,-2.442,-4.748,-7.969,-9.871,13.566,5.617
-14.374,-45.633,-8.524,-11.034,-13.539,-16.809,6.619,-2.715
-11.595,-47.941,-11.229,-15.605,-18.114,-21.586,-1.968,-9.467
-7.658,-48.017,-12.281,-16.056,-20.552,-22.464,-4.596,-10.853
-2.88,-43.625,-7.887,-10.155,-16.345,-17.919,1.556,-3.928
3.698,-36.499,0.729,-1.201,-7.897,-9.99,9.288,6.509
2.091,-37.825,-1.204,-1.65,-9.361,-10.624,6.037,6.745
-10.26,-49.671,-16.06,-13.617,-22.875,-22.91,-8.279,-6.265
-15.22,-55.807,-23.078,-19.347,-29.599,-28.996,-17.001,-16.172
-3.307,-47.03,-10.884,-8.859,-18.792,-18.315,-8.126,-9.827
10.771,-35.742,5.999,4.137,-3.247,-5.389,9.848,4.032
14.436,-33.888,11.482,6.612,2.282,-3.759,19.293,9.648
11.618,-37.619,7.039,2.955,-1.259,-7.553,14.119,5.674
10.132,-39.803,4.064,1.14,-3.981,-8.075,5.394,1.132
11.673,-40.228,5.56,0.419,-2.451,-8.494,4.76,0.744
15.569,-39.815,5.324,-1.537,-1.074,-12.65,9.866,4.13
22.229,-36.39,3.865,-0.495,-0.456,-13.075,12.833,9.62
24.495,-32.067,3.778,4.835,0.211,-5.412,10.716,11.94
12.83,-34.493,-0.831,5.122,-3.669,-1.892,4.802,6.468
-3.811,-43.99,-11.007,-5.316,-12.598,-12.597,-2.531,-3.901
-7.59,-51.106,-17.018,-17.069,-18.79,-26.802,-9.53,-12.209
1.543,-50.06,-13.568,-18.136,-16.87,-28.406,-12.429,-12.631
9.834,-44.998,-6.987,-10.505,-10.393,-19.269,-7.078,-4.964
10.115,-43.072,-5.57,-6.268,-6.77,-14.043,1.71,1.961
7.382,-45.163,-8.466,-9.023,-7.617,-16.897,3.457,-0.029
7.557,-45.647,-9.093,-9.983,-8.034,-17.884,-2.196,-6.375
7.734,-42.359,-7.954,-4.804,-6.614,-12.419,-5.589,-6.96
4.694,-40.341,-10.99,-0.978,-7.618,-8.691,-3.561,-1.896
3.357,-42.91,-15.63,-4.06,-11.004,-12.427,-1.868,0.871
7.331,-45.818,-12.718,-7.926,-10.25,-16.957,-1.314,0.427
10.54,-45.549,-5.341,-6.262,-5.396,-15.103,1.801,1.027
6.18,-46.168,-6.601,-3.754,-5.502,-10.971,3.824,1.109
-1.717,-50.709,-14.5,-6.213,-11.125,-11.41,-0.412,-2.418
-4.683,-55.449,-16.119,-9.953,-13.057,-14.664,-5.963,-5.843
-2.457,-57.139,-12.808,-8.864,-10.413,-14.343,-5.882,-4.234
-0.637,-57.536,-13.756,-5.647,-10.295,-11.456,-3.742,-1.746
-2.828,-59.615,-17.89,-8.52,-13.96,-14.641,-6.118,-5.479
