freq,F3,F4,P5,P4,P3,P6,O1,O2,freq,F3,F4,P5,P4,P3,P6,O1,O2,freq,F3,F4,P5,P4,P3,P6,O1,O2
4.0,2.051975683331045e-12,1.9149097342386347e-12,7.087784998935639e-13,5.893919950527818e-13,7.186846419365655e-13,7.323535319261855e-13,1.3413290959456465e-12,1.4179510061949414e-12,8.0,1.4794677421432684e-12,1.207526970567303e-12,4.994426440587621e-13,4.0544784864448213e-13,4.319159295228833e-13,4.4861172423323253e-13,6.556841564993988e-13,6.495634317922284e-13,12.0,3.911371453520594e-13,3.5502599407842313e-13,1.7468910279221247e-13,2.1809578342445047e-13,1.72383632323653e-13,2.309351602350186e-13,2.396016096081414e-13,2.7782619431231294e-13
5.0,1.7414737790952797e-12,1.660526421625012e-12,6.062755315322492e-13,4.771228599796506e-13,5.448503456644621e-13,6.284537505904366e-13,9.771574066287245e-13,1.019186398207898e-12,9.0,1.26048903525358e-12,9.70118749632149e-13,3.950519178629473e-13,4.178164005229802e-13,3.3202756902055476e-13,4.197073486544826e-13,5.390286618584943e-13,5.079976541476898e-13,13.0,3.380983712525633e-13,3.154724223719898e-13,1.5964924246171898e-13,1.7166086183807e-13,1.5050191475687146e-13,2.0112406827455003e-13,2.2561178086332444e-13,2.60218178028806e-13
6.0,1.6194539356145876e-12,1.4659488922201539e-12,5.577265477935005e-13,3.90727799816193e-13,4.685587917914348e-13,5.102097467784743e-13,8.429333534455524e-13,8.351988607246753e-13,10.0,6.983095540973964e-13,6.146474066458948e-13,2.525231522700617e-13,3.8534480042529533e-13,2.4076889762657004e-13,3.71488949981693e-13,3.7303463623777765e-13,3.7858172954533725e-13,14.0,3.132223339379132e-13,2.8362942781127095e-13,1.501423465260542e-13,1.360550765252667e-13,1.3595461157694992e-13,1.752840066412781e-13,2.0730411822184333e-13,2.412910860701292e-13
7.0,1.410837120198854e-12,1.235989977004863e-12,4.882128885462463e-13,3.4684089750502337e-13,4.2206764344801737e-13,4.4449606909472265e-13,6.830432892329567e-13,7.396504078000698e-13,11.0,4.710069834923279e-13,4.4141854511154824e-13,2.187826794568067e-13,2.8745937284506593e-13,2.1172009452381967e-13,3.035567252256687e-13,3.0052783292276553e-13,3.1407904841641267e-13,15.0,3.0662513103156686e-13,2.641610554224505e-13,1.303696161970349e-13,1.1269249151561886e-13,1.2281110859560307e-13,1.5390052509096493e-13,1.927579843949617e-13,2.1558779768488932e-13
8.0,1.4794677421432684e-12,1.207526970567303e-12,4.994426440587621e-13,4.0544784864448213e-13,4.319159295228833e-13,4.4861172423323253e-13,6.556841564993988e-13,6.495634317922284e-13,12.0,3.911371453520594e-13,3.5502599407842313e-13,1.7468910279221247e-13,2.1809578342445047e-13,1.72383632323653e-13,2.309351602350186e-13,2.396016096081414e-13,2.7782619431231294e-13,16.0,2.5837405128959124e-13,2.330142547325723e-13,1.1740559687938257e-13,1.0273875635489432e-13,1.0747583016954973e-13,1.3956148123875267e-13,1.7702267002052967e-13,1.8544467717802084e-13
,,,,,,,,,,,,,,,,,,17.0,1.9955607204598172e-13,1.8928822602747864e-13,1.008951805631696e-13,8.149818628292882e-14,8.994619870067681e-14,1.0466606530529475e-13,1.5873323547381546e-13,1.5445719281116467e-13
,,,,,,,,,,,,,,,,,,18.0,1.979426754753564e-13,1.8030867495739425e-13,9.699562543834803e-14,7.581186180904733e-14,8.545257806324118e-14,9.761136729984651e-14,1.5294531548953962e-13,1.4249406984100926e-13
,,,,,,,,,,,,,,,,,,19.0,1.6398902454653784e-13,1.6788730963129991e-13,8.699353651726917e-14,6.667925239210853e-14,8.228048476911101e-14,8.784025790912652e-14,1.4211496255281698e-13,1.194420752919647e-13
,,,,,,,,,,,,,,,,,,20.0,1.4821720165449166e-13,1.578964830818892e-13,9.100565035465636e-14,5.507781483590472e-14,7.740277118258369e-14,7.353554914777684e-14,1.4478898576531136e-13,1.2392547050266078e-13
,,,,,,,,,,,,,,,,,,21.0,1.258020285797259e-13,1.3352577311991184e-13,8.620672587310625e-14,4.8194482178468214e-14,6.986693179057017e-14,6.417753701650476e-14,1.4465861744730294e-13,1.2419772336653033e-13
