freq,F3,F4,P3,P4,P5,P6,O1,O2,freq,F3,F4,P3,P4,P5,P6,O1,O2,freq,F3,F4,P3,P4,P5,P6,O1,O2
4.0,9.090373225840399e-12,1.2200615513327879e-11,8.596111923329979e-12,1.2215637335861473e-11,8.727644485591198e-12,8.820710979550987e-12,8.178183556344756e-12,9.48982406403663e-12,8.0,5.576280487196359e-12,4.300499888396281e-12,4.797531987107111e-12,6.6820882805339515e-12,4.864141256098231e-12,4.966435323375162e-12,7.2344700325228635e-12,6.215655846821673e-12,12.0,3.4372802951576155e-12,3.4711266058501477e-12,3.2212441152056957e-12,4.445469254520768e-12,3.2847075716843587e-12,3.2324717884539926e-12,4.669831826189272e-12,3.836997067342517e-12
5.0,8.506956725780401e-12,8.234425104130903e-12,7.581852851690455e-12,1.0633453728220171e-11,7.54726687020191e-12,7.442160530209391e-12,7.856229582978158e-12,8.963401220710057e-12,9.0,5.538622659487068e-12,4.5275572784155045e-12,5.04678823539229e-12,6.7713630972540816e-12,5.125736511455436e-12,5.215333083016089e-12,6.808091076479672e-12,6.129020357930097e-12,13.0,2.2043069852719533e-12,2.3289791454520717e-12,2.042846273590625e-12,2.79748654766347e-12,2.0944843264681227e-12,1.976186576918153e-12,3.187399836864451e-12,2.3411726289858386e-12
6.0,9.71628428326203e-12,8.765981852203665e-12,8.970378992429024e-12,1.153698095684961e-11,8.944043142235725e-12,8.959323195610502e-12,9.70210889048367e-12,1.0897610163992015e-11,10.0,5.079684517123186e-12,4.856839614122741e-12,4.7502042681531455e-12,6.410811439846076e-12,4.888391221641507e-12,4.9497635690194225e-12,5.872737326636057e-12,5.749331835352992e-12,14.0,1.72055404763845e-12,1.870963874176011e-12,1.6674074554284378e-12,2.1033383447724125e-12,1.7132515151319115e-12,1.6275780378146157e-12,2.4212818934574556e-12,1.8810363956822628e-12
7.0,7.651124259567578e-12,7.467251104281694e-12,6.896057490152308e-12,1.0043952000789793e-11,7.1025956549160636e-12,7.078200156588654e-12,7.44038619523096e-12,8.414287917266862e-12,11.0,4.813385792176179e-12,5.738408117484516e-12,4.836997487391046e-12,6.585548098284024e-12,5.053178017942837e-12,5.037448505885645e-12,5.101823376490896e-12,5.442667391234521e-12,15.0,1.542653298236323e-12,1.8786348002395205e-12,1.545431945977101e-12,2.1398681330761347e-12,1.583146666440142e-12,1.514235372827226e-12,1.988724359586089e-12,2.0239843638633432e-12
8.0,5.576280487196359e-12,4.300499888396281e-12,4.797531987107111e-12,6.6820882805339515e-12,4.864141256098231e-12,4.966435323375162e-12,7.2344700325228635e-12,6.215655846821673e-12,12.0,3.4372802951576155e-12,3.4711266058501477e-12,3.2212441152056957e-12,4.445469254520768e-12,3.2847075716843587e-12,3.2324717884539926e-12,4.669831826189272e-12,3.836997067342517e-12,16.0,1.6379601946309917e-12,1.6435489577526473e-12,1.5446707414132234e-12,2.299827562537452e-12,1.5926763298478874e-12,1.4962878750354117e-12,2.513410586245255e-12,2.1303918837914254e-12
,,,,,,,,,,,,,,,,,,17.0,1.5498841806940006e-12,1.5759451783702582e-12,1.4508551273840468e-12,2.0100548244937257e-12,1.4837590109676856e-12,1.48432066315037e-12,2.7178756857621635e-12,1.6657014453204051e-12
,,,,,,,,,,,,,,,,,,18.0,1.0512523849607433e-12,1.258981804123118e-12,9.58112803204281e-13,1.3815223410264276e-12,9.755207735489632e-13,9.91475850874604e-13,2.0348945375762927e-12,1.3011784197694452e-12
,,,,,,,,,,,,,,,,,,19.0,9.64245091033474e-13,1.2207933140996096e-12,8.833496341167606e-13,1.2662450314527238e-12,9.026907202565279e-13,8.925220028144421e-13,1.7131465096630228e-12,1.4846363023019987e-12
,,,,,,,,,,,,,,,,,,20.0,6.772799786897437e-13,1.0755199510842728e-12,6.474975178426199e-13,1.0882005640782643e-12,6.662523581702491e-13,6.882406404967536e-13,1.4136851936115774e-12,1.068209317694434e-12
,,,,,,,,,,,,,,,,,,21.0,7.123186679693465e-13,1.4953320218582301e-12,6.9216243427867e-13,1.1437580560583098e-12,7.201540456317346e-13,7.380355197651845e-13,1.7347581628828044e-12,1.0282466681669171e-12
