EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
-651.238,-649.707,-650.052,-650.155,-2052.874,-2087.847,-647.301,-648.266
-645.725,-644.287,-644.187,-644.316,-2015.383,-2040.104,-641.535,-642.571
-647.893,-646.426,-647.956,-648.305,-1998.109,-2054.63,-645.506,-646.596
-671.088,-669.635,-672.491,-672.847,-2018.152,-2100.801,-670.103,-671.276
-705.022,-703.623,-705.754,-705.892,-2049.285,-2131.981,-703.214,-704.503
-740.995,-739.742,-740.837,-740.979,-2086.852,-2165.88,-738.171,-739.469
-774.679,-773.717,-775.292,-775.685,-2124.708,-2201.194,-772.752,-773.865
-798.724,-797.931,-800.493,-800.974,-2131.344,-2193.637,-798.226,-799.16
-810.893,-809.864,-812.504,-812.837,-2102.178,-2149.937,-810.346,-811.287
-819.21,-817.853,-820.058,-820.234,-2064.298,-2119.728,-817.809,-818.823
-832.866,-831.594,-833.683,-833.774,-2037.822,-2114.23,-831.433,-832.438
-849.884,-848.948,-851.257,-851.24,-2014.516,-2094.617,-849.166,-850.111
-859.861,-859.001,-861.436,-861.271,-1973.251,-2033.976,-859.433,-860.339
-859.355,-858.306,-860.579,-860.328,-1916.49,-1960.583,-858.488,-859.389
-856.551,-855.445,-857.584,-857.29,-1860.295,-1908.713,-855.357,-856.254
-860.055,-859.103,-861.457,-861.102,-1812.329,-1872.923,-859.211,-860.071
-867.261,-866.442,-869.063,-868.759,-1764.72,-1823.322,-866.947,-867.831
-868.634,-867.952,-870.324,-870.214,-1701.679,-1744.046,-868.463,-869.467
-861.125,-860.681,-862.334,-862.356,-1623.245,-1653.177,-860.936,-861.885
-850.584,-850.271,-851.392,-851.45,-1539.102,-1569.754,-850.603,-851.197
-843.071,-842.662,-843.835,-843.937,-1456.747,-1491.253,-843.351,-843.703
-836.892,-836.37,-837.917,-837.93,-1373.497,-1401.396,-837.22,-837.678
-825.375,-824.834,-826.52,-826.285,-1276.931,-1289.151,-825.599,-826.134
-805.334,-804.784,-805.98,-805.69,-1162.614,-1160.665,-805.256,-805.628
-775.126,-774.574,-774.628,-774.544,-1020.955,-1003.344,-774.27,-774.506
-728.26,-727.733,-726.376,-726.387,-835.416,-789.574,-726.237,-726.429
-663.997,-663.452,-661.162,-661.038,-621.1,-550.06,-661.177,-661.224
-602.672,-602.141,-600.106,-599.886,-439.636,-376.875,-600.365,-600.24
-564.551,-564.308,-563.478,-563.27,-331.751,-295.964,-563.942,-563.833
