EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
-27.227,-18.53,-17,-27.558,-11.28,-18.757,-11.419,-12.153
-28.787,-17.644,-18.003,-26.837,-13.598,-16.587,-9.091,-10.913
-25.642,-12.246,-14.686,-20.893,-11.479,-12.992,-4.427,-6.377
-19.073,-7.987,-10.402,-15.494,-7.136,-11.715,-1.533,-1.811
-14.176,-7.22,-9.882,-12.439,-5.54,-9.844,-6.095,2.505
-15.887,-8.917,-14.977,-11.525,-10.653,-7.354,-15.142,3.685
-21.533,-10.171,-21.002,-13.314,-17.915,-8.943,-20.488,-1.142
-23.501,-8.546,-22.701,-16.445,-19.822,-13.395,-20.111,-7.271
-19.962,-4.572,-20.421,-16.504,-16.916,-13.327,-14.855,-6.417
-16.244,-0.504,-16.532,-12.691,-13.482,-9.207,-5.462,-0.922
-17.005,1.503,-13.262,-11.221,-11.254,-9.98,1.555,-1.433
-20.462,1.1,-12.214,-13.327,-10.446,-14.68,0.493,-5.458
-20.312,1.384,-10.718,-10.536,-9.073,-11.947,-2.593,-1.17
-14.697,4.731,-5.842,-1.576,-5.126,-2.209,0.676,7.084
-9.349,8.196,-1.708,2.932,-2.106,1.883,5.34,5.432
-9,8.454,-3.115,-0.896,-4.648,-2.391,2.533,-3.332
-11.852,6.462,-6.531,-5.255,-8.924,-6.394,-3.992,-6.983
-13.594,4.477,-6.449,-4.496,-7.818,-5.192,-5.399,-4.719
-12.35,3.968,-3.745,0.289,-3.204,-0.414,1.096,-1.572
-10.715,4.302,-2.445,5.118,-2.279,3.445,9.924,0.985
-11.886,3.347,-3.262,6.532,-5.433,3.31,9.776,2.17
-14.08,1.858,-2.873,5.516,-6.636,1.843,0.334,2.192
-14.805,1.309,0.576,5.439,-3.872,3.125,-3.612,3.353
-15.544,0.314,4.067,6.853,-1.605,6.387,2.289,5.712
-16.951,-1.177,3.88,7.759,-2.802,7.676,3.73,5.616
-17.105,-1.131,0.119,6.596,-5.522,5.717,-5.195,1.922
-15.531,-0.437,-4.143,3.562,-7.469,3.324,-11.262,-0.907
-12.924,-1.555,-5.868,0.735,-7.956,3.145,-6.852,0.924
-9.866,-3.075,-3.941,0.721,-6.118,5.841,-0.14,5.341
-8.716,-2.287,-0.049,2.364,-1.71,8.762,3.713,6.658
-10.316,-0.953,2.243,0.985,2.624,6.096,6.199,2.543
-10.969,-1.738,0.159,-3.917,2.244,-1.732,3.488,-2.884
-10.163,-3.088,-5.53,-7.894,-4.086,-6.419,-6.225,-5.343
-12.285,-3.187,-10.553,-8.99,-11.305,-5.613,-13.241,-4.931
-16.159,-3.318,-11.404,-8.831,-13.561,-5.311,-10.194,-3.025
-15.449,-3.711,-7.806,-7.575,-9.252,-6.569,-1.866,-0.931
-9.957,-1.884,-1.081,-3.357,-0.597,-4.211,5.649,0.256
-5.839,2.947,6.322,2.984,7.419,1.416,10.397,1.543
-6.386,7.779,10.254,6.718,9.449,4.155,8.401,3.496
-9.744,8.795,8.366,4.901,5.472,2.262,1.337,4.354
-12.919,5.741,5.395,0.796,3.495,0.291,4.002,4.598
-13.812,2.461,8.206,-0.4,10.1,1.195,20.267,6.89
-13.451,1.147,12.873,0.375,17.419,1.462,28.145,8.479
-16.021,-0.512,8.06,-1.943,11.3,-2.331,11.674,3.659
-21.256,-2.873,-4.95,-5.191,-5.69,-5.043,-13.473,-2.177
-23.596,-2.72,-12.442,-2.594,-16.701,-0.196,-23.969,0.69
-22.823,-0.938,-11.148,2.385,-16.407,7.238,-20.193,4.782
-24.388,-1.858,-11.048,0.892,-15.018,7.656,-17.89,-1.198
-28.148,-5.065,-15.065,-4.263,-17.84,2.3,-19.752,-8.368
-27.87,-5.916,-15.467,-3.771,-18.739,0.345,-16.157,-5.877
-22.056,-3.152,-10.883,0.784,-14.919,3.012,-9.399,-2.162
-17.157,-1.622,-9.705,-0.077,-13.539,1.591,-10.795,-6.527
-20.252,-6.998,-15.747,-8.165,-19.493,-7.121,-18.745,-12.191
-30.178,-17.26,-22.739,-16.665,-26.339,-15.064,-21.965,-12.048
-36.853,-22.379,-23.962,-20.295,-25.954,-15.895,-17.198,-10.822
-35.392,-18.291,-21.788,-19.82,-22.359,-13.064,-11.879,-12.33
-33.105,-13.155,-23.136,-18.419,-24.821,-11.186,-12.592,-12.767
-34.912,-13.619,-27.432,-17.672,-30.919,-9.99,-15.707,-11.264
-36.41,-17.299,-27.68,-18.071,-30.655,-10.043,-12.845,-10.763
-34.481,-19.611,-21.056,-18.594,-22.045,-12.023,-4.009,-8.999
-31.416,-18.989,-12.186,-16.632,-12.169,-12.56,1.21,-3.473
-29.09,-17.853,-7.857,-13.022,-7.967,-10.885,-2.038,0.68
-26.761,-18.666,-8.73,-11.415,-9.048,-10.269,-5.149,0.093
-23.41,-19.207,-8.59,-11.076,-8.686,-9.819,0.787,0.296
-20.105,-17.442,-4.934,-8.561,-4.352,-6.004,10.713,4.092
-20.176,-16.53,-2.224,-4.623,-1.258,-0.322,15.586,6.75
-23.842,-18.021,-1.733,-1.488,-1.435,3.169,17.335,7.971
-25.289,-17.67,-0.745,1.314,-1.563,4.097,17.422,9.868
-20.969,-13.576,-1.363,2.727,-2.324,3.337,5.842,7.159
-14.975,-9.431,-5.756,0.816,-5.595,0.817,-13.798,-0.577
-12.344,-7.859,-8.986,-1.733,-7.734,-1.055,-19.679,-3.129
-13.688,-8.407,-7.801,-1.595,-6.175,0.426,-11.025,1.116
-16.791,-9.868,-5.503,0.307,-3.5,4.046,-5.932,2.966
-18.581,-10.597,-3.954,1.659,-1.506,6.521,-5.253,0.76
-16.584,-9.327,-1.817,2.038,0.186,6.694,-0.123,1.253
-11.524,-6.12,0.722,3.012,1.068,7.429,5.332,5.691
-7.489,-2.372,2.299,4.516,0.898,9.719,3.979,7.148
-6.931,0.385,3.574,4.246,2.156,9.312,1.08,3.27
-7.933,2.256,5.923,2.788,6.122,5.934,3.545,0.769
-9.089,2.523,6.68,1.501,7.276,3.629,6.384,0.609
-11.005,-1.152,2.361,-1.841,0.412,0.245,3.503,-3.511
-11.173,-5.748,-2.623,-6.247,-7.964,-5.892,-2.392,-8.088
-6.363,-4.071,-0.747,-5.508,-7.179,-7.245,-5.273,-4.109
0.946,3.147,6.522,1.015,1.296,-0.516,-0.162,4.811
6.083,7.614,11.645,7.162,7.377,6.771,8.792,9.425
7.55,6.061,11.865,10.093,7.577,9.626,10.444,11.205
5.58,2.696,9.963,11.712,5.681,10.792,7.743,14.921
1.097,0.74,8.491,12.478,4.197,12.437,10.023,16.21
-3.946,-1.605,7.332,10.554,2.893,11.909,10.232,10.434
-8.5,-6.138,5.728,5.78,1.498,6.781,1.981,2.244
-11.757,-9.955,4.325,1.269,0.336,0.538,-5.524,-1.206
-11.382,-9.8,3.928,-0.082,0.08,-0.754,-5.942,2.184
-6.939,-7.066,4.411,0.536,1.431,2.304,-2.041,7.826
-1.887,-4.027,5.816,0.669,3.771,3.548,3.513,9.019
-0.045,-1.255,7.736,0.519,5.429,1.662,7.797,5.42
-1.732,0.116,8.471,0.377,6.366,0.992,7.189,1.336
-2.493,-0.327,7.393,0.29,7.351,4.353,2.473,-1.48
2.28,-0.199,6.881,3.093,8.422,10.268,0.235,-1.654
10.754,3.175,10.432,10.532,11.206,15.498,7.506,4.044
15.362,7.33,16.642,17.686,15.581,18.238,21.372,12.528
11.599,6.417,18.473,17.795,16.557,17.501,29.265,13.812
4.988,2.232,14.353,12.287,13.224,13.729,24.473,7.131
3.488,1.877,10.005,8.418,9.869,10.924,10.289,2.71
