EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
-20.353,-31.484,8.886,-0.753,11.467,-3.092,12.242,13.369
-20.97,-30.099,10.113,-0.418,13.016,-1.517,13.349,16.473
-25.158,-33.003,4.478,-4.087,4.753,-2.58,8.719,13.631
-29.51,-37.588,-3.492,-8.34,-5.09,-5.663,3.1,5.995
-29.542,-37.888,-6.401,-7.492,-6.753,-5.474,2.391,1.972
-25.983,-34.499,-5.226,-2.786,-3.059,-2.294,5.93,5.369
-20.704,-30.124,-4.883,0.459,-0.421,0.321,7.389,11.117
-13.845,-24.368,-5.955,0.595,0.415,2.227,3.445,11.783
-7.258,-17.628,-6.141,1.117,-0.087,5.464,-0.821,7.733
-4.507,-12.347,-5.008,4.617,-2.22,9.67,0.589,6.719
-7.46,-11.392,-4.508,7.275,-3.526,10.725,4.015,10.857
-14.477,-16.688,-5.784,4.748,-1.367,7.165,2.328,14.763
-21.182,-26.064,-8.416,-0.609,0.166,2.781,-2.842,17.01
-25.1,-34.571,-13.297,-5.808,-6.012,-0.482,-7.151,16.502
-26.691,-39.081,-19.635,-12.386,-16.448,-5.213,-11.624,5.57
-26.151,-39.169,-22.264,-20.619,-20.08,-14.135,-14.742,-13.522
-24.366,-36.736,-20.404,-26.876,-17.094,-24.426,-13.134,-24.836
-22.949,-35.318,-20.297,-29.489,-16.93,-30.23,-12.9,-25.262
-21.998,-36.368,-23.467,-31.505,-19.898,-32.626,-19.515,-27.254
-20.108,-35.808,-23.64,-33.288,-19.56,-33.983,-24.723,-31.907
-15.779,-30.385,-18.764,-30.128,-16.471,-28.793,-22.558,-27.451
-9.988,-24.904,-15.074,-23.009,-15.048,-17.663,-20.291,-14.672
-5.107,-22.759,-15.338,-18.891,-14.665,-12.972,-21.363,-9.367
-2.329,-20.068,-14.787,-18.414,-12.634,-18.017,-19.065,-15.818
-3.133,-16.82,-12.543,-17.165,-10.603,-20.756,-13.628,-20.726
-7.247,-17.488,-14.306,-15.557,-12.975,-14.929,-14.702,-18.467
-10.076,-20.424,-20.828,-16.696,-20.159,-9.709,-21.447,-16.123
-8.916,-20.636,-25.603,-20.091,-26.322,-13.354,-22.294,-16.229
