EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8
11.556,54.48,22.581,11.115,22.405,16.6,22.964,20.12
8.419,52.962,16.521,8.173,16.84,13.269,13.24,3.288
5.61,52.484,7.019,3.578,9.17,8.987,2.608,-10.346
3.365,52.808,0.009,2.137,4.394,9.175,-1.731,-6.995
3.262,55.092,-0.678,6.577,4.438,14.278,-0.717,0.58
4.865,59,1.658,12.242,6.501,18.888,2.013,2.606
6.896,62.528,5.496,15.517,10.446,21.37,7.183,12.45
8.953,64.735,11.083,17.113,16.253,22.979,13.753,29.908
9.704,66.216,13.586,16.129,18.276,21.749,15.43,29.017
6.374,66.478,8.164,10.824,12.367,16.316,9.753,7.134
-1.273,63.978,-0.466,4.251,3.948,10.481,3.051,-4.754
-8.035,60.342,-2.507,1.476,1.554,8.295,2.308,5.094
-8.587,60.038,3.296,3.529,6.254,9.947,7.51,18.083
-5.012,63.165,7.823,5.77,10.999,11.972,11.594,19.758
-1.807,66.233,6.582,4.438,10.973,11.276,9.894,13.713
2.757,70.237,7.516,5.019,11.909,12.085,10.903,16.912
8.73,75.859,15.169,12.014,19.194,18.783,23.049,37.358
8.913,77.561,20.04,17.089,24.939,24.48,34.184,55.243
3.46,74.879,14.891,12.984,20.246,21.596,26.808,46.389
2.081,74.91,5.972,3.869,9.624,12.504,6.021,12.129
4.615,76.994,-0.767,-5.737,0.713,1.659,-9.821,-22.691
1.507,74.346,-8.049,-15.299,-7.106,-8.679,-17.19,-38.562
-5.783,69.834,-16.235,-22,-15.012,-14.983,-24.153,-42.918
-6.586,71.049,-18.843,-21.859,-17.806,-14.357,-27.76,-44.292
-0.128,76.282,-14.307,-16.111,-13.176,-8.709,-20.387,-32.314
5.112,80.01,-10.046,-10.741,-8.193,-3.492,-10.84,-11.918
7.237,83.617,-9.219,-8.455,-7.512,-1.129,-11.516,-7.695
11.226,90.848,-6.316,-5.62,-6.124,1.814,-15.571,-17.513
16.309,99.056,-0.583,-0.84,-1.649,6.573,-12.117,-16.795
16.563,101.867,1.803,0.469,0.567,7.452,-6.667,-4.382
12.719,98.615,0.49,-3.749,-0.317,2.531,-7.183,1.335
11.356,95.195,0.413,-7.152,1.299,-1.067,-9.52,-3.962
13.466,95.264,2.113,-5.144,6.087,1.306,-7.197,-7.022
12.881,95.675,2.773,-0.325,9.011,6.258,-1.183,5.764
5.456,91.575,-0.301,2.621,6.469,9.291,1.514,30.377
-3.295,84.724,-6.849,1.103,-0.597,8.833,-5.796,36.83
-3.317,82.486,-9.5,-2.384,-5.383,7.234,-17.938,5.508
4.581,85.809,-3.982,-1.096,-2.566,9.732,-19.766,-28.541
8.085,87.131,0.112,5.208,1.476,15.306,-10.922,-24.103
1.977,83.32,-4.948,7.981,-1.561,16.14,-8.06,-2.594
-5.576,79.964,-11.937,4.122,-7.746,10.851,-14.986,-2.954
-8.318,80.231,-14.998,-2.113,-10.729,3.456,-20.182,-17.045
-10.091,79.836,-18.671,-9.066,-13.287,-5.143,-20.582,-19.076
-14.01,76.685,-23.586,-13.921,-17.184,-10.797,-20.289,-8.455
-16.287,75.339,-23.93,-10.64,-16.927,-6.269,-17.147,2.319
-15.258,77.535,-20.311,-2.647,-11.99,3.923,-10.13,6.997
-15.284,78.205,-19.593,-3.399,-10.731,3.885,-7.986,3.281
-18.799,74.429,-22.901,-16.431,-16.874,-10.799,-16.589,-7.322
-22.596,70.236,-24.462,-26.585,-23.467,-22.623,-27.098,-15.939
-22.401,70.821,-21.689,-22.099,-23.408,-17.662,-27.669,-14.522
-18.107,75.849,-18.351,-13.263,-18.355,-7.477,-19.78,-6.548
-14.466,79.661,-18.262,-14.234,-15.326,-8.507,-14.59,-2.778
-13.963,79.609,-19.456,-21.407,-16.709,-17.059,-16.872,-5.955
-12.265,80.415,-17.017,-23.574,-17.012,-20.343,-19.999,-7.932
