freq,F3,F4,P5,P4,P3,P6,O1,O2,freq,F3,F4,P5,P4,P3,P6,O1,O2,freq,F3,F4,P5,P4,P3,P6,O1,O2
4.0,3.9725546331862025e-12,6.233858849836768e-12,9.985026859258478e-13,9.514688456887338e-13,1.0317861920015666e-12,1.0519321686254077e-12,1.5590911811505893e-12,1.705535868689948e-12,8.0,1.3908207518971597e-12,1.472053334180944e-12,3.579639174690504e-13,2.942175172397008e-13,3.603684158886506e-13,3.5203933520994684e-13,8.037603384212769e-13,8.304286970881572e-13,12.0,5.316946533443915e-13,6.549203945687111e-13,1.940608925226526e-13,2.0360250156371095e-13,1.6520609218022277e-13,2.0801551241386582e-13,3.6599248390760156e-13,4.269964987517949e-13
5.0,2.803919989715264e-12,3.568581674653527e-12,7.113336379092105e-13,6.287884361165808e-13,6.914769920166628e-13,7.278128999112569e-13,1.2270504686476467e-12,1.4051600727738398e-12,9.0,1.0441595605992054e-12,1.1212154087949327e-12,2.798905380523021e-13,2.3287520875775996e-13,2.9702683143257214e-13,2.7105731426324243e-13,6.51035316169986e-13,6.34288085469628e-13,13.0,4.691029723808431e-13,4.974904390508062e-13,1.6066180567887049e-13,1.4278147163382365e-13,1.3890294188940923e-13,1.640119135721521e-13,3.1484297352802003e-13,3.7369162493483956e-13
6.0,2.0761828965043236e-12,2.5925137595128456e-12,5.436335585310763e-13,4.613528623113251e-13,5.345148331466157e-13,5.433463898805966e-13,1.1256796254654695e-12,1.2620349427367505e-12,10.0,7.298905445856408e-13,8.356393359203068e-13,2.4247795225317337e-13,2.1198284310141424e-13,2.5747026006588727e-13,2.515562027217525e-13,5.072713563664486e-13,5.068729674580372e-13,14.0,4.4017485594438373e-13,3.792891587824211e-13,1.378662522669756e-13,1.2243439351006315e-13,1.2003619619480022e-13,1.4381343192319467e-13,2.6580702892701477e-13,3.4689578490993883e-13
7.0,1.7288884517009615e-12,2.0239746706205575e-12,4.580850804897658e-13,3.869945601872935e-13,4.529331369266559e-13,4.78255867128207e-13,9.802579835210546e-13,1.0098358562212483e-12,11.0,6.088527318020482e-13,7.59163243408996e-13,2.246819165169783e-13,1.9446532830697485e-13,2.1345155153525906e-13,2.125075202093083e-13,4.227664675954932e-13,4.529614961859035e-13,15.0,4.005529319756644e-13,3.7100892414380676e-13,1.2620739001248766e-13,1.0816939809955841e-13,9.249229534890686e-14,1.360022582535964e-13,2.447668261021618e-13,3.2729600266280944e-13
8.0,1.3908207518971597e-12,1.472053334180944e-12,3.579639174690504e-13,2.942175172397008e-13,3.603684158886506e-13,3.5203933520994684e-13,8.037603384212769e-13,8.304286970881572e-13,12.0,5.316946533443915e-13,6.549203945687111e-13,1.940608925226526e-13,2.0360250156371095e-13,1.6520609218022277e-13,2.0801551241386582e-13,3.6599248390760156e-13,4.269964987517949e-13,16.0,3.4730219218837423e-13,3.47473864423079e-13,1.385234885742655e-13,1.0526636585369937e-13,9.284491429744364e-14,1.3390664739612504e-13,2.2829635899337466e-13,2.7333157772020925e-13
,,,,,,,,,,,,,,,,,,17.0,3.5970272887872384e-13,3.1452648359322765e-13,1.2106712903861323e-13,9.73467464445645e-14,8.239036831226588e-14,1.2339546798285965e-13,2.1280647538046127e-13,2.6000449674481354e-13
,,,,,,,,,,,,,,,,,,18.0,3.5454442696347313e-13,2.8262943374551556e-13,1.192796978833094e-13,9.475612549177175e-14,7.62395484178769e-14,1.291137181562413e-13,2.027630490262906e-13,2.216801535505759e-13
,,,,,,,,,,,,,,,,,,19.0,3.2591569865137777e-13,2.637307166372871e-13,1.0917956366411119e-13,8.801294864584905e-14,7.508583481694065e-14,1.3107801603960419e-13,1.7799560913448289e-13,1.8972488060562657e-13
,,,,,,,,,,,,,,,,,,20.0,3.3843040799037583e-13,2.7106053106593965e-13,1.0888678911452556e-13,8.926628292199141e-14,7.09748551144141e-14,1.2726543098904023e-13,1.8154909505058594e-13,1.9537922889728115e-13
,,,,,,,,,,,,,,,,,,21.0,3.986786443994135e-13,2.903473077025302e-13,1.146310295106194e-13,9.07888337267342e-14,7.216057492748013e-14,1.3050210602530412e-13,1.9728541513735496e-13,2.0090026631948102e-13
,,,,,,,,,,,,,,,,,,22.0,3.931007129533463e-13,2.9236387972527157e-13,1.1230959265716796e-13,8.473443771984385e-14,6.408773425203471e-14,1.1730774206453096e-13,1.8568302091673241e-13,2.1573549086817032e-13
,,,,,,,,,,,,,,,,,,23.0,3.803609081304954e-13,2.3700419570265e-13,9.62280743997041e-14,8.131459462150388e-14,5.833411929675277e-14,1.1525540864126569e-13,1.788929243966599e-13,1.9874682380058685e-13
,,,,,,,,,,,,,,,,,,24.0,3.675272068177171e-13,2.1044184624095345e-13,1.0108854539778249e-13,7.117005274802e-14,6.188276354258788e-14,1.0354690475404553e-13,1.7122220766914975e-13,2.007269500307976e-13
,,,,,,,,,,,,,,,,,,25.0,3.4323480896727583e-13,2.3797321894894934e-13,9.387117257944283e-14,6.473914565573668e-14,5.559097230166484e-14,8.907325792786936e-14,1.7171154599899076e-13,2.0418560478060684e-13
,,,,,,,,,,,,,,,,,,26.0,2.9164729529135366e-13,2.594533926037604e-13,9.821762678137658e-14,6.860342711556164e-14,6.377307357980057e-14,9.58574317179071e-14,1.7720524533289903e-13,1.943665335431422e-13
,,,,,,,,,,,,,,,,,,27.0,2.7409479659346964e-13,2.227506310570288e-13,1.0048752255929804e-13,7.277931631403582e-14,5.8617157891438e-14,9.971393214712604e-14,1.875084027625253e-13,1.9685728307527073e-13
,,,,,,,,,,,,,,,,,,28.0,3.0556506526782414e-13,2.1088756921059817e-13,9.795559520546152e-14,7.996602935544751e-14,5.902717306821273e-14,1.0565001342776365e-13,1.8275479376099833e-13,1.995187672421979e-13
,,,,,,,,,,,,,,,,,,29.0,3.349088030377122e-13,2.1284514665090872e-13,1.0969240900477338e-13,9.141869922501378e-14,6.848465571170006e-14,1.167610516297236e-13,1.8654528285859356e-13,1.9474847654711073e-13
,,,,,,,,,,,,,,,,,,30.0,2.8830380681834277e-13,2.1070534980403444e-13,1.1869408006878778e-13,8.468515488512369e-14,7.329037872998331e-14,1.2190236541608004e-13,1.638696038071703e-13,1.826124587830803e-13
