freq,F3,F4,P3,P4,P5,P6,O1,O2,freq,F3,F4,P3,P4,P5,P6,O1,O2,freq,F3,F4,P3,P4,P5,P6,O1,O2
4.0,7.318361282543225e-12,2.7995803382611393e-12,6.025234433726362e-13,1.1087190691561693e-12,8.657229319049067e-13,1.4065774744633674e-12,1.6438225028669498e-12,1.4054412631103351e-12,8.0,2.347451968606424e-12,1.5984275613915377e-12,2.6001809954775667e-13,4.271070267036178e-13,3.646221738666624e-13,5.901263434784636e-13,9.809188635002393e-13,8.360044268986851e-13,12.0,7.903509968116449e-13,7.276978223913371e-13,4.66742503775712e-13,2.7204317592062136e-13,4.0727204303839456e-13,4.109766155994829e-13,6.536588442977757e-13,3.1734613710081063e-13
5.0,4.115095150676339e-12,1.829372719362539e-12,4.4679030992980836e-13,6.739261240191013e-13,6.767479181834293e-13,9.203479245357154e-13,1.130910905958018e-12,9.21342215076241e-13,9.0,1.5901910922181887e-12,1.0854550165654225e-12,2.2136881357929098e-13,3.4363740891950834e-13,2.890039263983439e-13,4.992931511017352e-13,7.704620909309087e-13,6.840362392930326e-13,13.0,6.640919704397541e-13,6.816807256448551e-13,4.406739705783095e-13,2.437375932374626e-13,3.8391466214989045e-13,3.5250769980686995e-13,6.290136573265575e-13,2.938140214749516e-13
6.0,2.9976972021303185e-12,1.6634108483488283e-12,3.4755742907146877e-13,4.980068720137387e-13,4.791116207022413e-13,7.437367974908098e-13,9.861004673223328e-13,8.995749053931281e-13,10.0,1.072020985469016e-12,7.432687393963236e-13,2.1210073312598557e-13,2.600687157567241e-13,2.4166118200398394e-13,3.9224321302601547e-13,6.457363609811419e-13,4.979502749517194e-13,14.0,4.976295381067863e-13,4.3122741809186256e-13,1.465868124837648e-13,1.5156190797962858e-13,1.8507514189110393e-13,2.0988453991067638e-13,5.220161289727839e-13,2.465797477750512e-13
7.0,2.8364190582495934e-12,1.9261687418411983e-12,3.080794669548544e-13,5.151422178389386e-13,4.2725423907270677e-13,7.258829587356016e-13,1.0395286929835941e-12,9.972748382786258e-13,11.0,8.060203443181648e-13,6.416607323964136e-13,2.8180016447216455e-13,2.4301113859141276e-13,2.7739482519163903e-13,3.501267235828359e-13,6.325014619959761e-13,3.5608301446648156e-13,15.0,4.876047157698695e-13,3.529886413979374e-13,9.794065834747831e-14,1.260677957387784e-13,1.47343824609285e-13,2.0359442080016634e-13,4.598679287562851e-13,2.3468179660508067e-13
8.0,2.347451968606424e-12,1.5984275613915377e-12,2.6001809954775667e-13,4.271070267036178e-13,3.646221738666624e-13,5.901263434784636e-13,9.809188635002393e-13,8.360044268986851e-13,12.0,7.903509968116449e-13,7.276978223913371e-13,4.66742503775712e-13,2.7204317592062136e-13,4.0727204303839456e-13,4.109766155994829e-13,6.536588442977757e-13,3.1734613710081063e-13,16.0,4.5162112052320966e-13,3.341201692771737e-13,8.259911163544812e-14,1.1781483200923557e-13,1.2353927904872533e-13,2.0091863268893077e-13,4.249669198960148e-13,1.7741027920982113e-13
,,,,,,,,,,,,,,,,,,17.0,4.924027052718345e-13,3.1133213208840154e-13,9.339920016480711e-14,1.2659634273050577e-13,1.418628239213752e-13,2.001273509407064e-13,4.0542147604423413e-13,1.8122503417375443e-13
,,,,,,,,,,,,,,,,,,18.0,5.522432659221985e-13,3.070670010104512e-13,1.0197614880358034e-13,1.3274866416729496e-13,1.5348577978627937e-13,1.965881785704804e-13,4.189074374330021e-13,2.186654472202832e-13
,,,,,,,,,,,,,,,,,,19.0,5.844011749391602e-13,3.1025072969844897e-13,1.0562666845291798e-13,1.2310024721679823e-13,1.590742980178873e-13,1.9583272963619695e-13,3.931386148749317e-13,2.1287513830285812e-13
,,,,,,,,,,,,,,,,,,20.0,5.808061618956505e-13,2.9732087817986937e-13,1.0595251057716609e-13,1.1378492711981017e-13,1.5158732974012668e-13,1.9024093997296427e-13,4.0645918930150037e-13,2.268243862602806e-13
,,,,,,,,,,,,,,,,,,21.0,5.634526441108541e-13,3.370693482721574e-13,1.1421867960481181e-13,1.0669446297603114e-13,1.4412002414772794e-13,1.6911468221516559e-13,4.5166113830273574e-13,2.1658943160029217e-13
,,,,,,,,,,,,,,,,,,22.0,5.401189515541136e-13,3.377007936517276e-13,1.147013636313319e-13,1.1216607005824109e-13,1.4976876334954775e-13,1.63924578916371e-13,4.59680900687328e-13,1.9043588151944256e-13
,,,,,,,,,,,,,,,,,,23.0,5.459909592936976e-13,3.030435759158376e-13,1.1368052842127889e-13,1.2361652220637135e-13,1.586354614683331e-13,1.7711368140596562e-13,4.497691536281474e-13,2.0091094125260243e-13
,,,,,,,,,,,,,,,,,,24.0,5.332608120180578e-13,2.7385386108515214e-13,1.093652283731159e-13,1.0402751418374068e-13,1.6138836060524377e-13,1.5166075203344467e-13,4.3567858925505417e-13,1.9461129224662115e-13
,,,,,,,,,,,,,,,,,,25.0,4.19104338582211e-13,2.971092181708419e-13,1.0179136727174386e-13,9.206003091383575e-14,1.642183106485892e-13,1.4167030575880516e-13,3.9723051924134287e-13,2.0717066172905022e-13
,,,,,,,,,,,,,,,,,,26.0,3.3863519718870533e-13,2.9376313423267197e-13,8.494373913137612e-14,7.543040648263855e-14,1.429982053559993e-13,1.227171220660814e-13,3.589946607211876e-13,2.213086000141472e-13
,,,,,,,,,,,,,,,,,,27.0,3.3560454309894853e-13,2.4926780678697987e-13,7.099799415026497e-14,5.793604010795981e-14,1.2937930376703976e-13,1.0285818128352601e-13,3.638532507933116e-13,2.181301182309509e-13
,,,,,,,,,,,,,,,,,,28.0,3.552735959322701e-13,2.2206286779335714e-13,5.981715294035832e-14,5.358851448525834e-14,1.0993516142401446e-13,9.383369931024203e-14,3.754275588921819e-13,1.9719116100420108e-13
,,,,,,,,,,,,,,,,,,29.0,3.048927636964892e-13,2.1289207911199727e-13,4.7657645214171946e-14,5.01326685153739e-14,9.869203119781269e-14,8.564889576505894e-14,3.324753135871511e-13,1.9717860380505778e-13
,,,,,,,,,,,,,,,,,,30.0,3.0415462956958104e-13,2.1322944352836707e-13,5.6491149402936426e-14,4.707694356900426e-14,1.0860630492423581e-13,8.143056202656717e-14,3.3383616543897623e-13,2.038878107256555e-13
