freq,F3,F4,P3,P4,P5,P6,O1,O2,freq,F3,F4,P3,P4,P5,P6,O1,O2,freq,F3,F4,P3,P4,P5,P6,O1,O2
4.0,1.0212229952213562e-11,9.254293411508813e-12,1.7363947552862503e-12,1.7603986502902728e-12,2.0072875583359e-12,2.39065977571804e-12,5.98001128936574e-11,3.318084000587742e-12,8.0,1.0112096456184014e-12,1.0387183306090704e-12,4.560952750769649e-13,4.0317308460823757e-13,5.766144738454972e-13,5.479703441464259e-13,8.935605540187182e-12,1.073046732923617e-12,12.0,5.332405563755694e-13,4.875768081531919e-13,2.477404330440368e-13,2.7105042386069955e-13,2.875219332480724e-13,2.7166219368335923e-13,2.879695298404709e-12,5.319334150329841e-13
5.0,4.8169073839932046e-12,4.594132708493805e-12,1.2184035541776532e-12,1.3842525422352624e-12,1.2917042848497148e-12,1.8153625000433501e-12,4.601531335935611e-11,2.023337732667308e-12,9.0,7.862702917060409e-13,8.266404962204446e-13,3.211854761781559e-13,2.720066156189617e-13,4.1021618768997706e-13,3.4846768037919945e-13,5.099824501703232e-12,7.029241560383352e-13,13.0,3.6132232689582284e-13,3.7569167875058856e-13,1.8285342421806399e-13,1.821108572317731e-13,2.1311719941978e-13,1.9762244047376884e-13,2.366687261583989e-12,5.058378549419284e-13
6.0,2.939463442178277e-12,2.8064751479932833e-12,7.790941419085781e-13,7.921962296168587e-13,8.481226478027136e-13,1.0066283346676752e-12,2.228363612138348e-11,1.5960206030675814e-12,10.0,6.665908443383343e-13,6.649858695971208e-13,2.555870301871082e-13,2.56344535906001e-13,3.2724621390354574e-13,2.8079397628695503e-13,4.03925223271236e-12,5.744917557465488e-13,14.0,3.0208818952997397e-13,2.727074535622133e-13,1.5965421266433688e-13,1.395371645112797e-13,1.9832240699308926e-13,1.5088634840858918e-13,1.7301161532784244e-12,3.80316434475638e-13
7.0,1.898084155867973e-12,1.801913316785919e-12,5.874197403540473e-13,5.689573828564793e-13,7.024059450424722e-13,7.854747756987983e-13,1.4107520623705202e-11,1.4899679748593013e-12,11.0,5.363955619521128e-13,4.979391436443321e-13,2.9488720328705154e-13,2.6568042835048854e-13,3.4705096176560535e-13,2.6410328632754376e-13,3.59038679906632e-12,4.368082314719392e-13,15.0,2.647270714949353e-13,2.6163884196494744e-13,1.3269297314889648e-13,1.088870329868401e-13,1.615944971353866e-13,1.2358307668105246e-13,1.4083022420724778e-12,3.377721346491382e-13
8.0,1.0112096456184014e-12,1.0387183306090704e-12,4.560952750769649e-13,4.0317308460823757e-13,5.766144738454972e-13,5.479703441464259e-13,8.935605540187182e-12,1.073046732923617e-12,12.0,5.332405563755694e-13,4.875768081531919e-13,2.477404330440368e-13,2.7105042386069955e-13,2.875219332480724e-13,2.7166219368335923e-13,2.879695298404709e-12,5.319334150329841e-13,16.0,2.447672532359254e-13,2.221989804771367e-13,1.186947291615021e-13,9.299997855497773e-14,1.3701238774312794e-13,1.1280025101051126e-13,1.3997437416104495e-12,3.0577136282032155e-13
,,,,,,,,,,,,,,,,,,17.0,2.6624628371634636e-13,2.1790646278585495e-13,1.0256989301457449e-13,8.091303242311003e-14,1.2487003018237195e-13,9.324924066979486e-14,1.1356649109762092e-12,2.5315136895933417e-13
,,,,,,,,,,,,,,,,,,18.0,2.414120705713767e-13,1.7547235200626973e-13,8.890951596966694e-14,7.527595138210011e-14,1.150704520578483e-13,9.684470778701616e-14,9.954187900618962e-13,2.5416023717782177e-13
,,,,,,,,,,,,,,,,,,19.0,1.9187692643433863e-13,1.5968196696970803e-13,8.571299958574553e-14,6.479652834082521e-14,1.0724075426796499e-13,8.240325277181804e-14,9.507399537897748e-13,2.1176719485100285e-13
,,,,,,,,,,,,,,,,,,20.0,1.7101825259256023e-13,1.4835966225510165e-13,8.002516111924619e-14,5.9233523262322e-14,1.0516309573911125e-13,7.409893672550111e-14,9.34507994251304e-13,2.1955994648242535e-13
,,,,,,,,,,,,,,,,,,21.0,1.7343053550286713e-13,1.360709919199092e-13,7.378077332875625e-14,5.844845978031237e-14,8.774044243437286e-14,6.154395257612527e-14,9.838711211490608e-13,2.0739359805106534e-13
,,,,,,,,,,,,,,,,,,22.0,1.673691903176268e-13,1.1672691223951844e-13,7.581296650930654e-14,5.061878754025747e-14,9.669934416199746e-14,5.840740162690006e-14,8.261736548344895e-13,1.6929626238689015e-13
,,,,,,,,,,,,,,,,,,23.0,1.5823839909593132e-13,1.2995826599069793e-13,7.08043801587706e-14,4.553075832007521e-14,9.158798096880688e-14,5.815060925784167e-14,8.238648974603471e-13,1.872676141447935e-13
,,,,,,,,,,,,,,,,,,24.0,1.542580265547446e-13,1.517627937140028e-13,5.857708667346496e-14,4.767484322525393e-14,7.531246593778674e-14,6.199452588221522e-14,8.332397542985158e-13,1.771388067353176e-13
,,,,,,,,,,,,,,,,,,25.0,1.5630294150246249e-13,1.3476154441397888e-13,5.430441963346958e-14,4.706416795495746e-14,6.953261353510788e-14,5.593696915905216e-14,7.726745218257019e-13,1.5816286177356762e-13
,,,,,,,,,,,,,,,,,,26.0,1.4691621137661502e-13,1.1617443998196846e-13,5.190065475812597e-14,4.749132156433347e-14,6.23525405868371e-14,5.3209863169553005e-14,5.401291470801067e-13,1.5629001729276746e-13
,,,,,,,,,,,,,,,,,,27.0,1.399598294159582e-13,1.1517266520122281e-13,4.574102978217484e-14,4.286404857250237e-14,5.782193294116337e-14,5.065973992978987e-14,5.295320850077223e-13,1.3831624763508466e-13
